position_id,source_game_id,phase,ply,fen,side_to_move,move_uci,teacher_cp,teacher_target,is_best,legal_move_count
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,c2c3,71.0,0.17565907696502286,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,d4d5,54.0,0.13418580993090867,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,e2e3,54.0,0.13418580993090867,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,a2a4,35.0,0.08727737447415772,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,d4e5,21.0,0.05245181874413747,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,b1c3,11.0,0.02749306980470986,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,b1d2,-18.0,-0.044969649583600245,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,d3c3,-27.0,-0.06739767086580163,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,h3g5,-80.0,-0.197375320224904,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,e2e4,-86.0,-0.21174733686352115,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,f2g1,-95.0,-0.2331330090426386,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,h1g1,-111.0,-0.2705896986456141,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,d3d2,-114.0,-0.2775263502976838,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,g2g4,-125.0,-0.3027097293321085,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,h3f4,-127.0,-0.307244661799008,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,a2a3,-128.0,-0.30950692121263845,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,g2g3,-139.0,-0.3341565541912505,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,f2g3,-146.0,-0.34961054516462703,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,e1d1,-151.0,-0.3605343933972969,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,h3g1,-151.0,-0.3605343933972969,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,b1a3,-154.0,-0.3670417874726313,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,f2e3,-160.0,-0.3799489622552249,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,c2c4,-172.0,-0.405321308689463,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,f3f4,-175.0,-0.41157005567402244,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,d3b3,-176.0,-0.41364444218713514,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,b2b4,-187.0,-0.43617715036669963,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,d3d1,-193.0,-0.44824354154163726,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,d3e3,-226.0,-0.5116777981895941,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,e1d2,-335.0,-0.6844826259620602,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,d3h7,-552.0,-0.880951268046997,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,d3f5,-582.0,-0.8966771290678304,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,d3c4,-664.0,-0.9302171829365263,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,d3a3,-673.0,-0.9331852212249364,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,d3b5,-701.0,-0.9416594000937984,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,d3g6,-709.0,-0.9438827817700052,0,39
dev_source_005_offset_12,dev_source_005,middle,12,rnb1k1nr/2pp1ppp/p4q2/1pb1p3/3P4/3Q1P1N/PPP1PBPP/RN2KB1R w KQkq - 5 7,white,f2h4,-869.0,-0.9743891942820664,0,39
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,d3f5,442.0,0.8022878536436613,1,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,f4e5,394.0,0.7552222263539022,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,c4b5,371.0,0.7294261843234738,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,h4g5,243.0,0.5423648911116337,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,b2b4,240.0,0.5370495669980353,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,g1f3,86.0,0.21174733686352115,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,f4g5,73.0,0.1805005038603668,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,g2g3,59.0,0.14643954535966971,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,a1b1,16.0,0.03997868031116357,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,g1h3,-12.0,-0.029991003238820143,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,h1h2,-26.0,-0.06490861277463751,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,h1h3,-31.0,-0.07734521041301597,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,g2g4,-37.0,-0.09223708209155926,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,d3h3,-47.0,-0.11696222487632274,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,b2b3,-49.0,-0.12189090064943241,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,d3b1,-49.0,-0.12189090064943241,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,d3c2,-49.0,-0.12189090064943241,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,a3b5,-50.0,-0.12435300177159621,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,h4h5,-64.0,-0.1586485042974989,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,e2e3,-73.0,-0.1805005038603668,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,e2e4,-73.0,-0.1805005038603668,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,a3c2,-86.0,-0.21174733686352115,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,d3b3,-110.0,-0.2682711820216014,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,e1d1,-115.0,-0.2798321934754683,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,e1f2,-145.0,-0.3474141989090428,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,d3f3,-158.0,-0.3756626611656808,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,a3b1,-205.0,-0.4718907878542969,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,c4c5,-205.0,-0.4718907878542969,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,d3g3,-483.0,-0.8359280001726355,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,d3c3,-622.0,-0.9146067115633721,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,d3d4,-677.0,-0.9344648903156232,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,d3e4,-754.0,-0.9549347210871054,0,33
dev_source_005_offset_20,dev_source_005,late,20,1rbq1bnr/p1pk3p/n7/1p2ppp1/2Pp1P1P/N2Q4/PP1PP1P1/R1B1KBNR w KQ - 0 11,white,d3e3,-869.0,-0.9743891942820664,0,33
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,d1f3,480.0,0.8336546070121552,1,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,e5f6,453.0,0.8118731484163844,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,g4h5,332.0,0.6804760061126619,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,g4g5,225.0,0.5098299737352566,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,c1b2,198.0,0.458175844698613,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,g3h5,176.0,0.41364444218713514,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,a3c4,167.0,0.39482222879176454,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,d2e1,154.0,0.3670417874726313,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,c2c3,146.0,0.34961054516462703,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,c2c4,124.0,0.3004370971476541,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,a3b5,103.0,0.2519557155332075,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,b3b4,39.0,0.09719221716626866,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,g3h1,37.0,0.09223708209155926,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,b1a1,19.0,0.04746430825312217,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,g1h1,12.0,0.029991003238820143,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,d3d4,6.0,0.01499887510124078,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,d2c3,-38.0,-0.09471523628617855,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,e5d6,-45.0,-0.11202778108923989,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,h3h4,-48.0,-0.11942729853438588,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,d1e1,-49.0,-0.12189090064943241,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,g3e4,-123.0,-0.29816104848914665,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,f1g2,-151.0,-0.3605343933972969,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,g3f5,-154.0,-0.3670417874726313,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,b1b2,-198.0,-0.458175844698613,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,d2e3,-204.0,-0.46994519893303766,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,g1g2,-327.0,-0.6737068757188618,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,f1e2,-468.0,-0.8242721703413975,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,g3e2,-487.0,-0.8389151737656423,0,29
dev_source_005_offset_28,dev_source_005,late,28,rnbq1b1r/2p2kp1/1p1ppn2/p3P2p/6P1/NP1P1pNP/P1PK1P2/1RBQ1BR1 w - - 2 15,white,d1e2,-797.0,-0.9634938499173732,0,29
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,b1c3,50.0,0.12435300177159621,1,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,e2e3,49.0,0.12189090064943241,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,d2d4,44.0,0.10955847021442953,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,a2a3,36.0,0.0897577847471601,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,e2e4,36.0,0.0897577847471601,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,h2h4,15.0,0.03748243175707047,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,g1h3,14.0,0.03498571533277944,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,f3f4,-1.0,-0.0024999947916796877,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,d1c2,-2.0,-0.004999958333749996,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,b2b3,-5.0,-0.012499348999020865,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,g2g3,-8.0,-0.019997333759930933,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,d2d3,-16.0,-0.03997868031116357,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,h2h3,-20.0,-0.04995837495787998,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,d1b3,-26.0,-0.06490861277463751,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,b1a3,-32.0,-0.07982976911113136,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,d1a4,-32.0,-0.07982976911113136,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,g2g4,-39.0,-0.09719221716626866,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,a2a4,-41.0,-0.1021425386146839,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,e1f2,-52.0,-0.12927258360605834,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,b2b4,-72.0,-0.1780808681173302,0,21
dev_source_006_offset_04,dev_source_006,early,4,r1bqkbnr/ppppp1pp/n4p2/8/2P5/5P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,white,c4c5,-148.0,-0.35399171247704597,0,21
dev_source_006_offset_12,dev_source_006,middle,12,rnbq2nr/pp1pk1pp/2p1pp2/8/P2b4/3PP1PP/1PPK1P2/RNBQ1BNR w - - 3 7,white,e3d4,829.0,0.9688073272108433,1,27
