position_id,lesson_id,stage,split,source_game_id,fen,side_to_move,move_uci,teacher_cp,teacher_target,is_best,is_positive,legal_move_count,candidate_type,motif,mate_distance,movement_piece,blocker_present
1792,mates_0022,mates,train,generated_0035,rnb3nr/pp1pp3/2p3kb/q1N2p1p/2P3p1/3P3P/PP1BPPP1/1R1QKBNR w K - 2 10,white,b2b4,138.0,0.3319338535036404,0,,30,teacher_candidate,mates,,,
1792,mates_0022,mates,train,generated_0035,rnb3nr/pp1pp3/2p3kb/q1N2p1p/2P3p1/3P3P/PP1BPPP1/1R1QKBNR w K - 2 10,white,c5b7,-290.0,-0.619996867969374,0,,30,teacher_candidate,mates,,,
1792,mates_0022,mates,train,generated_0035,rnb3nr/pp1pp3/2p3kb/q1N2p1p/2P3p1/3P3P/PP1BPPP1/1R1QKBNR w K - 2 10,white,d1b3,-99999.0,-1.0,0,,30,teacher_candidate,mates,-1.0,,
3856,mates_0023,mates,train,generated_0077,r1b1k1nr/ppp2ppp/3b1n2/3pp3/3P1qP1/1P3P1P/P1P1PK2/R1BQ1BNR w k - 0 10,white,c1f4,261.0,0.5733505443682791,1,,23,teacher_candidate,mates,,,
3856,mates_0023,mates,train,generated_0077,r1b1k1nr/ppp2ppp/3b1n2/3pp3/3P1qP1/1P3P1P/P1P1PK2/R1BQ1BNR w k - 0 10,white,f2g2,-318.0,-0.6612322061319627,0,,23,teacher_candidate,mates,,,
3856,mates_0023,mates,train,generated_0077,r1b1k1nr/ppp2ppp/3b1n2/3pp3/3P1qP1/1P3P1P/P1P1PK2/R1BQ1BNR w k - 0 10,white,c2c3,-345.0,-0.6975434949818516,0,,23,teacher_candidate,mates,-2.0,,
3856,mates_0023,mates,train,generated_0077,r1b1k1nr/ppp2ppp/3b1n2/3pp3/3P1qP1/1P3P1P/P1P1PK2/R1BQ1BNR w k - 0 10,white,c1a3,-843.0,-0.9708854460252452,0,,23,teacher_candidate,mates,-2.0,,
3856,mates_0023,mates,train,generated_0077,r1b1k1nr/ppp2ppp/3b1n2/3pp3/3P1qP1/1P3P1P/P1P1PK2/R1BQ1BNR w k - 0 10,white,d4e5,-99998.0,-1.0,0,,23,teacher_candidate,mates,-2.0,,
1976,mates_0024,mates,train,generated_0039,rn2k1nr/ppq1p2p/2p4b/3p1pp1/PP1P4/N4PPb/2P1P3/R1BQKBNR w KQkq - 1 8,white,h1h3,473.0,0.8282382915975468,1,,27,teacher_candidate,mates,,,
1976,mates_0024,mates,train,generated_0039,rn2k1nr/ppq1p2p/2p4b/3p1pp1/PP1P4/N4PPb/2P1P3/R1BQKBNR w KQkq - 1 8,white,f1h3,371.0,0.7294261843234738,0,,27,teacher_candidate,mates,,,
1976,mates_0024,mates,train,generated_0039,rn2k1nr/ppq1p2p/2p4b/3p1pp1/PP1P4/N4PPb/2P1P3/R1BQKBNR w KQkq - 1 8,white,g1h3,270.0,0.5882592563981054,0,,27,teacher_candidate,mates,,,
1976,mates_0024,mates,train,generated_0039,rn2k1nr/ppq1p2p/2p4b/3p1pp1/PP1P4/N4PPb/2P1P3/R1BQKBNR w KQkq - 1 8,white,c2c4,-319.0,-0.6626368112043609,0,,27,teacher_candidate,mates,,,
1976,mates_0024,mates,train,generated_0039,rn2k1nr/ppq1p2p/2p4b/3p1pp1/PP1P4/N4PPb/2P1P3/R1BQKBNR w KQkq - 1 8,white,c1d2,-99999.0,-1.0,0,,27,teacher_candidate,mates,-1.0,,
4891,mates_0025,mates,train,generated_0097,r3k2r/p1pp1p1p/bp2p1pn/2b5/1n1P3q/N1P2PP1/PP2P3/R1BQKBNR w KQkq - 2 10,white,g3h4,738.0,0.9512728113694444,1,,32,teacher_candidate,mates,,,
4891,mates_0025,mates,train,generated_0097,r3k2r/p1pp1p1p/bp2p1pn/2b5/1n1P3q/N1P2PP1/PP2P3/R1BQKBNR w KQkq - 2 10,white,h1h4,665.0,0.9305531409332848,0,,32,teacher_candidate,mates,,,
4891,mates_0025,mates,train,generated_0097,r3k2r/p1pp1p1p/bp2p1pn/2b5/1n1P3q/N1P2PP1/PP2P3/R1BQKBNR w KQkq - 2 10,white,a1b1,454.0,0.8127235755245286,0,,32,teacher_candidate,mates,,,
4891,mates_0025,mates,train,generated_0097,r3k2r/p1pp1p1p/bp2p1pn/2b5/1n1P3q/N1P2PP1/PP2P3/R1BQKBNR w KQkq - 2 10,white,a3c4,-493.0,-0.8433029500738807,0,,32,teacher_candidate,mates,,,
4891,mates_0025,mates,train,generated_0097,r3k2r/p1pp1p1p/bp2p1pn/2b5/1n1P3q/N1P2PP1/PP2P3/R1BQKBNR w KQkq - 2 10,white,c1d2,-99999.0,-1.0,0,,32,teacher_candidate,mates,-1.0,,
2863,mates_0026,mates,train,generated_0057,rnb1kBnr/p1pp2pp/1p2pp2/4q3/7P/1PN5/P1PPPPP1/2RQKBNR w Kkq - 0 7,white,f8g7,836.0,0.9698640203788144,1,,29,teacher_candidate,mates,,,
2863,mates_0026,mates,train,generated_0057,rnb1kBnr/p1pp2pp/1p2pp2/4q3/7P/1PN5/P1PPPPP1/2RQKBNR w Kkq - 0 7,white,f8a3,774.0,0.959135625371894,0,,29,teacher_candidate,mates,,,
2863,mates_0026,mates,train,generated_0057,rnb1kBnr/p1pp2pp/1p2pp2/4q3/7P/1PN5/P1PPPPP1/2RQKBNR w Kkq - 0 7,white,f8b4,693.0,0.939350675792384,0,,29,teacher_candidate,mates,,,
2863,mates_0026,mates,train,generated_0057,rnb1kBnr/p1pp2pp/1p2pp2/4q3/7P/1PN5/P1PPPPP1/2RQKBNR w Kkq - 0 7,white,c1a1,255.0,0.563194927804731,0,,29,teacher_candidate,mates,,,
2863,mates_0026,mates,train,generated_0057,rnb1kBnr/p1pp2pp/1p2pp2/4q3/7P/1PN5/P1PPPPP1/2RQKBNR w Kkq - 0 7,white,f2f3,-99999.0,-1.0,0,,29,teacher_candidate,mates,-1.0,,
2937,mates_0027,mates,train,generated_0058,rnbqkb1r/3p1npp/1pp1pp2/p5NQ/PPP5/4P3/3P1PPP/RNB1KBR1 b Qkq - 3 8,black,f6g5,868.0,0.974262471607895,1,,23,teacher_candidate,mates,,,
2937,mates_0027,mates,train,generated_0058,rnbqkb1r/3p1npp/1pp1pp2/p5NQ/PPP5/4P3/3P1PPP/RNB1KBR1 b Qkq - 3 8,black,e8e7,298.0,0.6321565451609915,0,,23,teacher_candidate,mates,,,
2937,mates_0027,mates,train,generated_0058,rnbqkb1r/3p1npp/1pp1pp2/p5NQ/PPP5/4P3/3P1PPP/RNB1KBR1 b Qkq - 3 8,black,g7g6,171.0,0.4032299072308013,0,,23,teacher_candidate,mates,,,
2937,mates_0027,mates,train,generated_0058,rnbqkb1r/3p1npp/1pp1pp2/p5NQ/PPP5/4P3/3P1PPP/RNB1KBR1 b Qkq - 3 8,black,c8a6,-99999.0,-1.0,0,,23,teacher_candidate,mates,-1.0,,
2937,mates_0027,mates,train,generated_0058,rnbqkb1r/3p1npp/1pp1pp2/p5NQ/PPP5/4P3/3P1PPP/RNB1KBR1 b Qkq - 3 8,black,h8g8,-99999.0,-1.0,0,,23,teacher_candidate,mates,-1.0,,
1848,mates_0028,mates,train,generated_0036,rnb1kb1r/pp1p1pp1/Bqp5/P3p2p/6nP/4PN1R/1PPP1PP1/RNBQK3 w Qkq - 4 8,white,a5b6,502.0,0.8496797810357468,1,,31,teacher_candidate,mates,,,
1848,mates_0028,mates,train,generated_0036,rnb1kb1r/pp1p1pp1/Bqp5/P3p2p/6nP/4PN1R/1PPP1PP1/RNBQK3 w Qkq - 4 8,white,a6e2,48.0,0.1194272985343858,0,,31,teacher_candidate,mates,,,
1848,mates_0028,mates,train,generated_0036,rnb1kb1r/pp1p1pp1/Bqp5/P3p2p/6nP/4PN1R/1PPP1PP1/RNBQK3 w Qkq - 4 8,white,a6c4,6.0,0.0149988751012407,0,,31,teacher_candidate,mates,,,
1848,mates_0028,mates,train,generated_0036,rnb1kb1r/pp1p1pp1/Bqp5/P3p2p/6nP/4PN1R/1PPP1PP1/RNBQK3 w Qkq - 4 8,white,a1a4,-721.0,-0.9470642968810792,0,,31,teacher_candidate,mates,,,
1848,mates_0028,mates,train,generated_0036,rnb1kb1r/pp1p1pp1/Bqp5/P3p2p/6nP/4PN1R/1PPP1PP1/RNBQK3 w Qkq - 4 8,white,e3e4,-99999.0,-1.0,0,,31,teacher_candidate,mates,-1.0,,
1561,mates_0029,mates,train,generated_0031,rnb2b1r/pp1pp1pp/1q2k3/2p2p2/PP1P2P1/3Q4/2P1PP1P/RNB1KBNR b KQ - 1 10,black,b6b4,-964.0,-0.9839955303715676,1,,28,teacher_candidate,mates,,,
1561,mates_0029,mates,train,generated_0031,rnb2b1r/pp1pp1pp/1q2k3/2p2p2/PP1P2P1/3Q4/2P1PP1P/RNB1KBNR b KQ - 1 10,black,f5f4,-971.0,-0.9845417428116782,0,,28,teacher_candidate,mates,-3.0,,
1561,mates_0029,mates,train,generated_0031,rnb2b1r/pp1pp1pp/1q2k3/2p2p2/PP1P2P1/3Q4/2P1PP1P/RNB1KBNR b KQ - 1 10,black,c5b4,-993.0,-0.986140807345014,0,,28,teacher_candidate,mates,-5.0,,
1561,mates_0029,mates,train,generated_0031,rnb2b1r/pp1pp1pp/1q2k3/2p2p2/PP1P2P1/3Q4/2P1PP1P/RNB1KBNR b KQ - 1 10,black,d7d5,-1302.0,-0.9970274651117884,0,,28,teacher_candidate,mates,,,
1561,mates_0029,mates,train,generated_0031,rnb2b1r/pp1pp1pp/1q2k3/2p2p2/PP1P2P1/3Q4/2P1PP1P/RNB1KBNR b KQ - 1 10,black,e6f6,-99999.0,-1.0,0,,28,teacher_candidate,mates,-1.0,,
1841,mates_0030,mates,train,generated_0036,rnb2bnr/p1pp1ppp/3B4/1p1kp3/6PP/1P3q2/P1PPP3/RN1QKBNR w KQ - 2 10,white,b1c3,1074.0,0.9907348585642836,1,,28,teacher_candidate,mates,,,
1841,mates_0030,mates,train,generated_0036,rnb2bnr/p1pp1ppp/3B4/1p1kp3/6PP/1P3q2/P1PPP3/RN1QKBNR w KQ - 2 10,white,g1f3,960.0,0.9836748576936802,0,,28,teacher_candidate,mates,,,
1841,mates_0030,mates,train,generated_0036,rnb2bnr/p1pp1ppp/3B4/1p1kp3/6PP/1P3q2/P1PPP3/RN1QKBNR w KQ - 2 10,white,e2f3,932.0,0.9812446222746464,0,,28,teacher_candidate,mates,,,
1841,mates_0030,mates,train,generated_0036,rnb2bnr/p1pp1ppp/3B4/1p1kp3/6PP/1P3q2/P1PPP3/RN1QKBNR w KQ - 2 10,white,e2e4,-326.0,-0.6723392775532822,0,,28,teacher_candidate,mates,,,
1841,mates_0030,mates,train,generated_0036,rnb2bnr/p1pp1ppp/3B4/1p1kp3/6PP/1P3q2/P1PPP3/RN1QKBNR w KQ - 2 10,white,h4h5,-99999.0,-1.0,0,,28,teacher_candidate,mates,-1.0,,
4043,mates_0031,mates,train,generated_0080,rnbqkbnr/1p1pp2p/2p2p2/p7/1P5p/N3P3/P1PP1PPN/R1BQKB1R w KQkq - 0 7,white,d1h5,99999.0,1.0,1,,29,teacher_candidate,mates,1.0,,
4043,mates_0031,mates,train,generated_0080,rnbqkbnr/1p1pp2p/2p2p2/p7/1P5p/N3P3/P1PP1PPN/R1BQKB1R w KQkq - 0 7,white,b4b5,76.0,0.1877462058682854,0,,29,teacher_candidate,mates,,,
4043,mates_0031,mates,train,generated_0080,rnbqkbnr/1p1pp2p/2p2p2/p7/1P5p/N3P3/P1PP1PPN/R1BQKB1R w KQkq - 0 7,white,c1b2,49.0,0.1218909006494324,0,,29,teacher_candidate,mates,,,
4043,mates_0031,mates,train,generated_0080,rnbqkbnr/1p1pp2p/2p2p2/p7/1P5p/N3P3/P1PP1PPN/R1BQKB1R w KQkq - 0 7,white,h2f3,-78.0,-0.1925653985935757,0,,29,teacher_candidate,mates,,,
4043,mates_0031,mates,train,generated_0080,rnbqkbnr/1p1pp2p/2p2p2/p7/1P5p/N3P3/P1PP1PPN/R1BQKB1R w KQkq - 0 7,white,e1e2,-318.0,-0.6612322061319627,0,,29,teacher_candidate,mates,,,
1227,mates_0032,mates,train,generated_0024,r1bqk2r/p2p2bp/n1p1p2n/1p3pB1/2NP2P1/1PP2P2/P3P2P/R2QKBNR b KQkq - 0 9,black,d8g5,613.0,0.9108514391322272,1,,32,teacher_candidate,mates,,,
1227,mates_0032,mates,train,generated_0024,r1bqk2r/p2p2bp/n1p1p2n/1p3pB1/2NP2P1/1PP2P2/P3P2P/R2QKBNR b KQkq - 0 9,black,d8c7,-167.0,-0.3948222287917645,0,,32,teacher_candidate,mates,,,
1227,mates_0032,mates,train,generated_0024,r1bqk2r/p2p2bp/n1p1p2n/1p3pB1/2NP2P1/1PP2P2/P3P2P/R2QKBNR b KQkq - 0 9,black,g7f6,-260.0,-0.5716699660851172,0,,32,teacher_candidate,mates,,,
1227,mates_0032,mates,train,generated_0024,r1bqk2r/p2p2bp/n1p1p2n/1p3pB1/2NP2P1/1PP2P2/P3P2P/R2QKBNR b KQkq - 0 9,black,e8f8,-914.0,-0.979496455453256,0,,32,teacher_candidate,mates,,,
1227,mates_0032,mates,train,generated_0024,r1bqk2r/p2p2bp/n1p1p2n/1p3pB1/2NP2P1/1PP2P2/P3P2P/R2QKBNR b KQkq - 0 9,black,h8f8,-99999.0,-1.0,0,,32,teacher_candidate,mates,-1.0,,
1119,mates_0033,mates,train,generated_0022,r1bqk2r/pppp2pp/n2bPp1n/8/7P/B7/P1PPP1P1/RN1QKBNR w KQkq - 0 7,white,a3d6,-33.0,-0.0823133363004561,1,,23,teacher_candidate,mates,,,
1119,mates_0033,mates,train,generated_0022,r1bqk2r/pppp2pp/n2bPp1n/8/7P/B7/P1PPP1P1/RN1QKBNR w KQkq - 0 7,white,e2e3,-145.0,-0.3474141989090428,0,,23,teacher_candidate,mates,,,
1119,mates_0033,mates,train,generated_0022,r1bqk2r/pppp2pp/n2bPp1n/8/7P/B7/P1PPP1P1/RN1QKBNR w KQkq - 0 7,white,e2e4,-253.0,-0.5597712580014517,0,,23,teacher_candidate,mates,,,
1119,mates_0033,mates,train,generated_0022,r1bqk2r/pppp2pp/n2bPp1n/8/7P/B7/P1PPP1P1/RN1QKBNR w KQkq - 0 7,white,d2d3,-470.0,-0.8258684551194575,0,,23,teacher_candidate,mates,,,
1119,mates_0033,mates,train,generated_0022,r1bqk2r/pppp2pp/n2bPp1n/8/7P/B7/P1PPP1P1/RN1QKBNR w KQkq - 0 7,white,g2g3,-99999.0,-1.0,0,,23,teacher_candidate,mates,-1.0,,
4369,mates_0034,mates,train,generated_0087,r1b1kb1r/1p1qppp1/p4n2/2ppn2p/1P3PPP/2N2N2/P1PPPK2/1RB1QB1R w kq - 1 10,white,f3e5,186.0,0.434150570985945,1,,37,teacher_candidate,mates,,,
4369,mates_0034,mates,train,generated_0087,r1b1kb1r/1p1qppp1/p4n2/2ppn2p/1P3PPP/2N2N2/P1PPPK2/1RB1QB1R w kq - 1 10,white,f4e5,124.0,0.3004370971476541,0,,37,teacher_candidate,mates,,,
4369,mates_0034,mates,train,generated_0087,r1b1kb1r/1p1qppp1/p4n2/2ppn2p/1P3PPP/2N2N2/P1PPPK2/1RB1QB1R w kq - 1 10,white,g4g5,-24.0,-0.0599281035291434,0,,37,teacher_candidate,mates,,,
4369,mates_0034,mates,train,generated_0087,r1b1kb1r/1p1qppp1/p4n2/2ppn2p/1P3PPP/2N2N2/P1PPPK2/1RB1QB1R w kq - 1 10,white,h1h3,-426.0,-0.7875700166496489,0,,37,teacher_candidate,mates,,,
4369,mates_0034,mates,train,generated_0087,r1b1kb1r/1p1qppp1/p4n2/2ppn2p/1P3PPP/2N2N2/P1PPPK2/1RB1QB1R w kq - 1 10,white,f2e3,-99999.0,-1.0,0,,37,teacher_candidate,mates,-1.0,,
1846,mates_0035,mates,train,generated_0036,r1bq1bnr/Pp2kp1p/n2p4/2P3p1/2P1p3/P5PP/4PP2/RNBQKBNR b KQ - 0 10,black,d8a5,179.0,0.4198418366689064,1,,34,teacher_candidate,mates,,,
1846,mates_0035,mates,train,generated_0036,r1bq1bnr/Pp2kp1p/n2p4/2P3p1/2P1p3/P5PP/4PP2/RNBQKBNR b KQ - 0 10,black,a6c5,-168.0,-0.3969304320050775,0,,34,teacher_candidate,mates,,,
1846,mates_0035,mates,train,generated_0036,r1bq1bnr/Pp2kp1p/n2p4/2P3p1/2P1p3/P5PP/4PP2/RNBQKBNR b KQ - 0 10,black,d6c5,-207.0,-0.4757682023832696,0,,34,teacher_candidate,mates,,,
1846,mates_0035,mates,train,generated_0036,r1bq1bnr/Pp2kp1p/n2p4/2P3p1/2P1p3/P5PP/4PP2/RNBQKBNR b KQ - 0 10,black,g8h6,-485.0,-0.8374278407728539,0,,34,teacher_candidate,mates,,,
1846,mates_0035,mates,train,generated_0036,r1bq1bnr/Pp2kp1p/n2p4/2P3p1/2P1p3/P5PP/4PP2/RNBQKBNR b KQ - 0 10,black,d8e8,-99999.0,-1.0,0,,34,teacher_candidate,mates,-1.0,,
597,mates_0036,mates,train,generated_0011,r1bqkbnr/1pp1p3/p1np1p1p/5Pp1/2B5/4P1PN/PPPP3P/RNBQK2R w KQkq - 0 7,white,c4f7,99997.0,1.0,1,,35,teacher_candidate,mates,3.0,,
597,mates_0036,mates,train,generated_0011,r1bqkbnr/1pp1p3/p1np1p1p/5Pp1/2B5/4P1PN/PPPP3P/RNBQK2R w KQkq - 0 7,white,d1h5,258.0,0.5682943783549709,0,,35,teacher_candidate,mates,2.0,,
597,mates_0036,mates,train,generated_0011,r1bqkbnr/1pp1p3/p1np1p1p/5Pp1/2B5/4P1PN/PPPP3P/RNBQK2R w KQkq - 0 7,white,e3e4,155.0,0.3692030006468615,0,,35,teacher_candidate,mates,,,
597,mates_0036,mates,train,generated_0011,r1bqkbnr/1pp1p3/p1np1p1p/5Pp1/2B5/4P1PN/PPPP3P/RNBQK2R w KQkq - 0 7,white,b2b3,-62.0,-0.1537705222640926,0,,35,teacher_candidate,mates,,,
597,mates_0036,mates,train,generated_0011,r1bqkbnr/1pp1p3/p1np1p1p/5Pp1/2B5/4P1PN/PPPP3P/RNBQK2R w KQkq - 0 7,white,c4b5,-787.0,-0.9616580221163844,0,,35,teacher_candidate,mates,,,
4798,mates_0037,mates,train,generated_0095,rn1qkbnr/pbp1p3/1p3pp1/3p2Bp/3PQPP1/N7/PPP1P2P/R3KBNR b KQ - 0 9,black,d5e4,745.0,0.9529093018793192,1,,28,teacher_candidate,mates,,,
4798,mates_0037,mates,train,generated_0095,rn1qkbnr/pbp1p3/1p3pp1/3p2Bp/3PQPP1/N7/PPP1P2P/R3KBNR b KQ - 0 9,black,a7a5,530.0,0.8680219810175624,0,,28,teacher_candidate,mates,,,
4798,mates_0037,mates,train,generated_0095,rn1qkbnr/pbp1p3/1p3pp1/3p2Bp/3PQPP1/N7/PPP1P2P/R3KBNR b KQ - 0 9,black,e8f7,262.0,0.5750263117549217,0,,28,teacher_candidate,mates,,,
4798,mates_0037,mates,train,generated_0095,rn1qkbnr/pbp1p3/1p3pp1/3p2Bp/3PQPP1/N7/PPP1P2P/R3KBNR b KQ - 0 9,black,a7a6,-27.0,-0.0673976708658016,0,,28,teacher_candidate,mates,,,
4798,mates_0037,mates,train,generated_0095,rn1qkbnr/pbp1p3/1p3pp1/3p2Bp/3PQPP1/N7/PPP1P2P/R3KBNR b KQ - 0 9,black,b8d7,-99999.0,-1.0,0,,28,teacher_candidate,mates,-1.0,,
3944,mates_0038,mates,train,generated_0078,1nbqkb1r/rp1pppQ1/p7/2p2n2/P1P2Pp1/6PP/1P1PP2R/RNB1KBN1 b Qk - 2 10,black,f5g7,705.0,0.9427815713989078,1,,28,teacher_candidate,mates,,,
3944,mates_0038,mates,train,generated_0078,1nbqkb1r/rp1pppQ1/p7/2p2n2/P1P2Pp1/6PP/1P1PP2R/RNB1KBN1 b Qk - 2 10,black,f8g7,676.0,0.9341472104037276,0,,28,teacher_candidate,mates,,,
3944,mates_0038,mates,train,generated_0078,1nbqkb1r/rp1pppQ1/p7/2p2n2/P1P2Pp1/6PP/1P1PP2R/RNB1KBN1 b Qk - 2 10,black,h8h5,229.0,0.51719292375787,0,,28,teacher_candidate,mates,,,
3944,mates_0038,mates,train,generated_0078,1nbqkb1r/rp1pppQ1/p7/2p2n2/P1P2Pp1/6PP/1P1PP2R/RNB1KBN1 b Qk - 2 10,black,g4h3,-724.0,-0.947831849707234,0,,28,teacher_candidate,mates,,,
3944,mates_0038,mates,train,generated_0078,1nbqkb1r/rp1pppQ1/p7/2p2n2/P1P2Pp1/6PP/1P1PP2R/RNB1KBN1 b Qk - 2 10,black,f7f6,-99999.0,-1.0,0,,28,teacher_candidate,mates,-1.0,,
486,mates_0039,mates,train,generated_0009,rnb1kb1r/3ppppp/pp1q3n/6K1/P1p1P3/2N5/1PPP1PPP/R1BQ1BNR w kq - 1 9,white,g5h4,-339.0,-0.6897611547473925,1,,33,teacher_candidate,mates,,,
486,mates_0039,mates,train,generated_0009,rnb1kb1r/3ppppp/pp1q3n/6K1/P1p1P3/2N5/1PPP1PPP/R1BQ1BNR w kq - 1 9,white,d1f3,-669.0,-0.9318814446042516,0,,33,teacher_candidate,mates,,,
486,mates_0039,mates,train,generated_0009,rnb1kb1r/3ppppp/pp1q3n/6K1/P1p1P3/2N5/1PPP1PPP/R1BQ1BNR w kq - 1 9,white,d2d4,-685.0,-0.9369535544919974,0,,33,teacher_candidate,mates,-2.0,,
486,mates_0039,mates,train,generated_0009,rnb1kb1r/3ppppp/pp1q3n/6K1/P1p1P3/2N5/1PPP1PPP/R1BQ1BNR w kq - 1 9,white,e4e5,-815.0,-0.9665833928092236,0,,33,teacher_candidate,mates,,,
486,mates_0039,mates,train,generated_0009,rnb1kb1r/3ppppp/pp1q3n/6K1/P1p1P3/2N5/1PPP1PPP/R1BQ1BNR w kq - 1 9,white,f1d3,-99998.0,-1.0,0,,33,teacher_candidate,mates,-2.0,,
3958,mates_0040,mates,train,generated_0079,2bqkbnr/r1ppppQ1/n7/1p5p/pPB1P3/2P2P2/P2P2PP/RNB2KNR w k - 0 10,white,c4f7,99999.0,1.0,1,,37,teacher_candidate,mates,1.0,,
3958,mates_0040,mates,train,generated_0079,2bqkbnr/r1ppppQ1/n7/1p5p/pPB1P3/2P2P2/P2P2PP/RNB2KNR w k - 0 10,white,g7f7,99999.0,1.0,0,,37,teacher_candidate,mates,1.0,,
3958,mates_0040,mates,train,generated_0079,2bqkbnr/r1ppppQ1/n7/1p5p/pPB1P3/2P2P2/P2P2PP/RNB2KNR w k - 0 10,white,g7h8,611.0,0.9099958011881136,0,,37,teacher_candidate,mates,,,
3958,mates_0040,mates,train,generated_0079,2bqkbnr/r1ppppQ1/n7/1p5p/pPB1P3/2P2P2/P2P2PP/RNB2KNR w k - 0 10,white,c1b2,-725.0,-0.9480852856044064,0,,37,teacher_candidate,mates,,,
3958,mates_0040,mates,train,generated_0079,2bqkbnr/r1ppppQ1/n7/1p5p/pPB1P3/2P2P2/P2P2PP/RNB2KNR w k - 0 10,white,g7g4,-1034.0,-0.9886951256975258,0,,37,teacher_candidate,mates,,,
2223,mates_0041,mates,train,generated_0044,4kb1r/rppqpppp/p2p3n/1B3Q2/1n2P3/N7/PPPPNPPP/1RB1K2R w Kk - 7 9,white,f5d7,99999.0,1.0,1,,45,teacher_candidate,mates,1.0,,
2223,mates_0041,mates,train,generated_0044,4kb1r/rppqpppp/p2p3n/1B3Q2/1n2P3/N7/PPPPNPPP/1RB1K2R w Kk - 7 9,white,b5d7,721.0,0.9470642968810792,0,,45,teacher_candidate,mates,,,
2223,mates_0041,mates,train,generated_0044,4kb1r/rppqpppp/p2p3n/1B3Q2/1n2P3/N7/PPPPNPPP/1RB1K2R w Kk - 7 9,white,b5a4,606.0,0.9078223459254406,0,,45,teacher_candidate,mates,,,
2223,mates_0041,mates,train,generated_0044,4kb1r/rppqpppp/p2p3n/1B3Q2/1n2P3/N7/PPPPNPPP/1RB1K2R w Kk - 7 9,white,f5g5,72.0,0.1780808681173302,0,,45,teacher_candidate,mates,,,
2223,mates_0041,mates,train,generated_0044,4kb1r/rppqpppp/p2p3n/1B3Q2/1n2P3/N7/PPPPNPPP/1RB1K2R w Kk - 7 9,white,b5d3,-802.0,-0.9643791367189491,0,,45,teacher_candidate,mates,,,
1771,mates_0042,mates,train,generated_0035,3qkbnr/3npp2/r1pp2p1/pp5p/3P2Q1/2N1P3/PPPB1PBP/1R2K1NR b Kk - 1 10,black,h5g4,705.0,0.9427815713989078,1,,30,teacher_candidate,mates,,,
1771,mates_0042,mates,train,generated_0035,3qkbnr/3npp2/r1pp2p1/pp5p/3P2Q1/2N1P3/PPPB1PBP/1R2K1NR b Kk - 1 10,black,b5b4,-198.0,-0.458175844698613,0,,30,teacher_candidate,mates,,,
1771,mates_0042,mates,train,generated_0035,3qkbnr/3npp2/r1pp2p1/pp5p/3P2Q1/2N1P3/PPPB1PBP/1R2K1NR b Kk - 1 10,black,g8h6,-285.0,-0.6122421243522802,0,,30,teacher_candidate,mates,,,
1771,mates_0042,mates,train,generated_0035,3qkbnr/3npp2/r1pp2p1/pp5p/3P2Q1/2N1P3/PPPB1PBP/1R2K1NR b Kk - 1 10,black,d8b6,-634.0,-0.9193791691545816,0,,30,teacher_candidate,mates,,,
1771,mates_0042,mates,train,generated_0035,3qkbnr/3npp2/r1pp2p1/pp5p/3P2Q1/2N1P3/PPPB1PBP/1R2K1NR b Kk - 1 10,black,f7f6,-99999.0,-1.0,0,,30,teacher_candidate,mates,-1.0,,
4186,mates_0043,mates,train,generated_0083,r1b1kbnr/ppqp1pp1/B1p5/4p3/4PNp1/Q1N5/PPPP1P1P/R1B1K2R b KQkq - 3 8,black,f8a3,703.0,0.9422231290637216,1,,33,teacher_candidate,mates,,,
4186,mates_0043,mates,train,generated_0083,r1b1kbnr/ppqp1pp1/B1p5/4p3/4PNp1/Q1N5/PPPP1P1P/R1B1K2R b KQkq - 3 8,black,e5f4,660.0,0.9288576214547276,0,,33,teacher_candidate,mates,,,
4186,mates_0043,mates,train,generated_0083,r1b1kbnr/ppqp1pp1/B1p5/4p3/4PNp1/Q1N5/PPPP1P1P/R1B1K2R b KQkq - 3 8,black,b7a6,498.0,0.8468756052963757,0,,33,teacher_candidate,mates,,,
4186,mates_0043,mates,train,generated_0083,r1b1kbnr/ppqp1pp1/B1p5/4p3/4PNp1/Q1N5/PPPP1P1P/R1B1K2R b KQkq - 3 8,black,f7f6,250.0,0.5545997223493823,0,,33,teacher_candidate,mates,,,
4186,mates_0043,mates,train,generated_0083,r1b1kbnr/ppqp1pp1/B1p5/4p3/4PNp1/Q1N5/PPPP1P1P/R1B1K2R b KQkq - 3 8,black,e8d8,-99999.0,-1.0,0,,33,teacher_candidate,mates,-1.0,,
1122,mates_0044,mates,train,generated_0022,rnbqkb1r/2pp1ppp/p7/3np2Q/P1pPP3/7P/1P3PP1/RNB1KBNR b KQkq d3 0 7,black,f8b4,347.0,0.7001017166719224,1,,31,teacher_candidate,mates,,,
1122,mates_0044,mates,train,generated_0022,rnbqkb1r/2pp1ppp/p7/3np2Q/P1pPP3/7P/1P3PP1/RNB1KBNR b KQkq d3 0 7,black,e5d4,144.0,0.3452140341355209,0,,31,teacher_candidate,mates,,,
1122,mates_0044,mates,train,generated_0022,rnbqkb1r/2pp1ppp/p7/3np2Q/P1pPP3/7P/1P3PP1/RNB1KBNR b KQkq d3 0 7,black,d5b4,48.0,0.1194272985343858,0,,31,teacher_candidate,mates,,,
