position_id,lesson_id,stage,split,source_game_id,fen,side_to_move,move_uci,teacher_cp,teacher_target,is_best,is_positive,legal_move_count,candidate_type,motif,mate_distance
movement_0098,movement_0098,movement,train,synthetic_movement_0098,1B2k3/8/8/8/8/8/8/4K3 w - - 0 1,white,b8d1,-100.0,-1.0,0,0,12,illegal,piece_movement,
movement_0098,movement_0098,movement,train,synthetic_movement_0098,1B2k3/8/8/8/8/8/8/4K3 w - - 0 1,white,b8e1,-100.0,-1.0,0,0,12,illegal,piece_movement,
movement_0099,movement_0099,movement,train,synthetic_movement_0099,4k3/8/8/8/8/2R5/8/4K3 w - - 0 1,white,c3a3,100.0,1.0,1,1,19,legal,piece_movement,
movement_0099,movement_0099,movement,train,synthetic_movement_0099,4k3/8/8/8/8/2R5/8/4K3 w - - 0 1,white,c3b3,100.0,1.0,1,1,19,legal,piece_movement,
movement_0099,movement_0099,movement,train,synthetic_movement_0099,4k3/8/8/8/8/2R5/8/4K3 w - - 0 1,white,c3c1,100.0,1.0,1,1,19,legal,piece_movement,
movement_0099,movement_0099,movement,train,synthetic_movement_0099,4k3/8/8/8/8/2R5/8/4K3 w - - 0 1,white,c3c2,100.0,1.0,1,1,19,legal,piece_movement,
movement_0099,movement_0099,movement,train,synthetic_movement_0099,4k3/8/8/8/8/2R5/8/4K3 w - - 0 1,white,c3c4,100.0,1.0,1,1,19,legal,piece_movement,
movement_0099,movement_0099,movement,train,synthetic_movement_0099,4k3/8/8/8/8/2R5/8/4K3 w - - 0 1,white,c3a1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0099,movement_0099,movement,train,synthetic_movement_0099,4k3/8/8/8/8/2R5/8/4K3 w - - 0 1,white,c3b1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0099,movement_0099,movement,train,synthetic_movement_0099,4k3/8/8/8/8/2R5/8/4K3 w - - 0 1,white,c3d1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0099,movement_0099,movement,train,synthetic_movement_0099,4k3/8/8/8/8/2R5/8/4K3 w - - 0 1,white,c3e1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0099,movement_0099,movement,train,synthetic_movement_0099,4k3/8/8/8/8/2R5/8/4K3 w - - 0 1,white,c3f1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0100,movement_0100,movement,train,synthetic_movement_0100,4k3/8/8/8/8/2Q5/8/4K3 w - - 0 1,white,c3a1,100.0,1.0,1,1,29,legal,piece_movement,
movement_0100,movement_0100,movement,train,synthetic_movement_0100,4k3/8/8/8/8/2Q5/8/4K3 w - - 0 1,white,c3a3,100.0,1.0,1,1,29,legal,piece_movement,
movement_0100,movement_0100,movement,train,synthetic_movement_0100,4k3/8/8/8/8/2Q5/8/4K3 w - - 0 1,white,c3a5,100.0,1.0,1,1,29,legal,piece_movement,
movement_0100,movement_0100,movement,train,synthetic_movement_0100,4k3/8/8/8/8/2Q5/8/4K3 w - - 0 1,white,c3b2,100.0,1.0,1,1,29,legal,piece_movement,
movement_0100,movement_0100,movement,train,synthetic_movement_0100,4k3/8/8/8/8/2Q5/8/4K3 w - - 0 1,white,c3b3,100.0,1.0,1,1,29,legal,piece_movement,
movement_0100,movement_0100,movement,train,synthetic_movement_0100,4k3/8/8/8/8/2Q5/8/4K3 w - - 0 1,white,c3b1,-100.0,-1.0,0,0,29,illegal,piece_movement,
movement_0100,movement_0100,movement,train,synthetic_movement_0100,4k3/8/8/8/8/2Q5/8/4K3 w - - 0 1,white,c3d1,-100.0,-1.0,0,0,29,illegal,piece_movement,
movement_0100,movement_0100,movement,train,synthetic_movement_0100,4k3/8/8/8/8/2Q5/8/4K3 w - - 0 1,white,c3e1,-100.0,-1.0,0,0,29,illegal,piece_movement,
movement_0100,movement_0100,movement,train,synthetic_movement_0100,4k3/8/8/8/8/2Q5/8/4K3 w - - 0 1,white,c3f1,-100.0,-1.0,0,0,29,illegal,piece_movement,
movement_0100,movement_0100,movement,train,synthetic_movement_0100,4k3/8/8/8/8/2Q5/8/4K3 w - - 0 1,white,c3g1,-100.0,-1.0,0,0,29,illegal,piece_movement,
movement_0101,movement_0101,movement,train,synthetic_movement_0101,4k3/8/8/8/8/8/3K4/4K3 w - - 0 1,white,d2c1,100.0,1.0,1,1,11,legal,piece_movement,
movement_0101,movement_0101,movement,train,synthetic_movement_0101,4k3/8/8/8/8/8/3K4/4K3 w - - 0 1,white,d2c2,100.0,1.0,1,1,11,legal,piece_movement,
movement_0101,movement_0101,movement,train,synthetic_movement_0101,4k3/8/8/8/8/8/3K4/4K3 w - - 0 1,white,d2c3,100.0,1.0,1,1,11,legal,piece_movement,
movement_0101,movement_0101,movement,train,synthetic_movement_0101,4k3/8/8/8/8/8/3K4/4K3 w - - 0 1,white,d2d1,100.0,1.0,1,1,11,legal,piece_movement,
movement_0101,movement_0101,movement,train,synthetic_movement_0101,4k3/8/8/8/8/8/3K4/4K3 w - - 0 1,white,d2d3,100.0,1.0,1,1,11,legal,piece_movement,
movement_0101,movement_0101,movement,train,synthetic_movement_0101,4k3/8/8/8/8/8/3K4/4K3 w - - 0 1,white,d2a1,-100.0,-1.0,0,0,11,illegal,piece_movement,
movement_0101,movement_0101,movement,train,synthetic_movement_0101,4k3/8/8/8/8/8/3K4/4K3 w - - 0 1,white,d2b1,-100.0,-1.0,0,0,11,illegal,piece_movement,
movement_0101,movement_0101,movement,train,synthetic_movement_0101,4k3/8/8/8/8/8/3K4/4K3 w - - 0 1,white,d2e1,-100.0,-1.0,0,0,11,illegal,piece_movement,
movement_0101,movement_0101,movement,train,synthetic_movement_0101,4k3/8/8/8/8/8/3K4/4K3 w - - 0 1,white,d2f1,-100.0,-1.0,0,0,11,illegal,piece_movement,
movement_0101,movement_0101,movement,train,synthetic_movement_0101,4k3/8/8/8/8/8/3K4/4K3 w - - 0 1,white,d2g1,-100.0,-1.0,0,0,11,illegal,piece_movement,
movement_0102,movement_0102,movement,train,synthetic_movement_0102,4k3/p7/8/8/8/8/8/4K3 b - - 0 1,black,a7a5,100.0,1.0,1,1,7,legal,piece_movement,
movement_0102,movement_0102,movement,train,synthetic_movement_0102,4k3/p7/8/8/8/8/8/4K3 b - - 0 1,black,a7a6,100.0,1.0,1,1,7,legal,piece_movement,
movement_0102,movement_0102,movement,train,synthetic_movement_0102,4k3/p7/8/8/8/8/8/4K3 b - - 0 1,black,a7a1,-100.0,-1.0,0,0,7,illegal,piece_movement,
movement_0102,movement_0102,movement,train,synthetic_movement_0102,4k3/p7/8/8/8/8/8/4K3 b - - 0 1,black,a7b1,-100.0,-1.0,0,0,7,illegal,piece_movement,
movement_0102,movement_0102,movement,train,synthetic_movement_0102,4k3/p7/8/8/8/8/8/4K3 b - - 0 1,black,a7c1,-100.0,-1.0,0,0,7,illegal,piece_movement,
movement_0102,movement_0102,movement,train,synthetic_movement_0102,4k3/p7/8/8/8/8/8/4K3 b - - 0 1,black,a7d1,-100.0,-1.0,0,0,7,illegal,piece_movement,
movement_0102,movement_0102,movement,train,synthetic_movement_0102,4k3/p7/8/8/8/8/8/4K3 b - - 0 1,black,a7e1,-100.0,-1.0,0,0,7,illegal,piece_movement,
movement_0103,movement_0103,movement,train,synthetic_movement_0103,4k3/8/8/8/8/8/n7/4K3 b - - 0 1,black,a2b4,100.0,1.0,1,1,8,legal,piece_movement,
movement_0103,movement_0103,movement,train,synthetic_movement_0103,4k3/8/8/8/8/8/n7/4K3 b - - 0 1,black,a2c1,100.0,1.0,1,1,8,legal,piece_movement,
movement_0103,movement_0103,movement,train,synthetic_movement_0103,4k3/8/8/8/8/8/n7/4K3 b - - 0 1,black,a2c3,100.0,1.0,1,1,8,legal,piece_movement,
movement_0103,movement_0103,movement,train,synthetic_movement_0103,4k3/8/8/8/8/8/n7/4K3 b - - 0 1,black,a2a1,-100.0,-1.0,0,0,8,illegal,piece_movement,
movement_0103,movement_0103,movement,train,synthetic_movement_0103,4k3/8/8/8/8/8/n7/4K3 b - - 0 1,black,a2b1,-100.0,-1.0,0,0,8,illegal,piece_movement,
movement_0103,movement_0103,movement,train,synthetic_movement_0103,4k3/8/8/8/8/8/n7/4K3 b - - 0 1,black,a2d1,-100.0,-1.0,0,0,8,illegal,piece_movement,
movement_0103,movement_0103,movement,train,synthetic_movement_0103,4k3/8/8/8/8/8/n7/4K3 b - - 0 1,black,a2e1,-100.0,-1.0,0,0,8,illegal,piece_movement,
movement_0103,movement_0103,movement,train,synthetic_movement_0103,4k3/8/8/8/8/8/n7/4K3 b - - 0 1,black,a2f1,-100.0,-1.0,0,0,8,illegal,piece_movement,
movement_0104,movement_0104,movement,train,synthetic_movement_0104,4k3/8/8/8/5b2/8/8/4K3 b - - 0 1,black,f4b8,100.0,1.0,1,1,16,legal,piece_movement,
movement_0104,movement_0104,movement,train,synthetic_movement_0104,4k3/8/8/8/5b2/8/8/4K3 b - - 0 1,black,f4c1,100.0,1.0,1,1,16,legal,piece_movement,
movement_0104,movement_0104,movement,train,synthetic_movement_0104,4k3/8/8/8/5b2/8/8/4K3 b - - 0 1,black,f4c7,100.0,1.0,1,1,16,legal,piece_movement,
movement_0104,movement_0104,movement,train,synthetic_movement_0104,4k3/8/8/8/5b2/8/8/4K3 b - - 0 1,black,f4d2,100.0,1.0,1,1,16,legal,piece_movement,
movement_0104,movement_0104,movement,train,synthetic_movement_0104,4k3/8/8/8/5b2/8/8/4K3 b - - 0 1,black,f4d6,100.0,1.0,1,1,16,legal,piece_movement,
movement_0104,movement_0104,movement,train,synthetic_movement_0104,4k3/8/8/8/5b2/8/8/4K3 b - - 0 1,black,f4a1,-100.0,-1.0,0,0,16,illegal,piece_movement,
movement_0104,movement_0104,movement,train,synthetic_movement_0104,4k3/8/8/8/5b2/8/8/4K3 b - - 0 1,black,f4b1,-100.0,-1.0,0,0,16,illegal,piece_movement,
movement_0104,movement_0104,movement,train,synthetic_movement_0104,4k3/8/8/8/5b2/8/8/4K3 b - - 0 1,black,f4d1,-100.0,-1.0,0,0,16,illegal,piece_movement,
movement_0104,movement_0104,movement,train,synthetic_movement_0104,4k3/8/8/8/5b2/8/8/4K3 b - - 0 1,black,f4e1,-100.0,-1.0,0,0,16,illegal,piece_movement,
movement_0104,movement_0104,movement,train,synthetic_movement_0104,4k3/8/8/8/5b2/8/8/4K3 b - - 0 1,black,f4f1,-100.0,-1.0,0,0,16,illegal,piece_movement,
movement_0105,movement_0105,movement,train,synthetic_movement_0105,4k3/8/3r4/8/8/8/8/4K3 b - - 0 1,black,d6a6,100.0,1.0,1,1,19,legal,piece_movement,
movement_0105,movement_0105,movement,train,synthetic_movement_0105,4k3/8/3r4/8/8/8/8/4K3 b - - 0 1,black,d6b6,100.0,1.0,1,1,19,legal,piece_movement,
movement_0105,movement_0105,movement,train,synthetic_movement_0105,4k3/8/3r4/8/8/8/8/4K3 b - - 0 1,black,d6c6,100.0,1.0,1,1,19,legal,piece_movement,
movement_0105,movement_0105,movement,train,synthetic_movement_0105,4k3/8/3r4/8/8/8/8/4K3 b - - 0 1,black,d6d1,100.0,1.0,1,1,19,legal,piece_movement,
movement_0105,movement_0105,movement,train,synthetic_movement_0105,4k3/8/3r4/8/8/8/8/4K3 b - - 0 1,black,d6d2,100.0,1.0,1,1,19,legal,piece_movement,
movement_0105,movement_0105,movement,train,synthetic_movement_0105,4k3/8/3r4/8/8/8/8/4K3 b - - 0 1,black,d6a1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0105,movement_0105,movement,train,synthetic_movement_0105,4k3/8/3r4/8/8/8/8/4K3 b - - 0 1,black,d6b1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0105,movement_0105,movement,train,synthetic_movement_0105,4k3/8/3r4/8/8/8/8/4K3 b - - 0 1,black,d6c1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0105,movement_0105,movement,train,synthetic_movement_0105,4k3/8/3r4/8/8/8/8/4K3 b - - 0 1,black,d6e1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0105,movement_0105,movement,train,synthetic_movement_0105,4k3/8/3r4/8/8/8/8/4K3 b - - 0 1,black,d6f1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0106,movement_0106,movement,train,synthetic_movement_0106,4k2q/8/8/8/8/8/8/4K3 b - - 0 1,black,h8a1,100.0,1.0,1,1,21,legal,piece_movement,
movement_0106,movement_0106,movement,train,synthetic_movement_0106,4k2q/8/8/8/8/8/8/4K3 b - - 0 1,black,h8b2,100.0,1.0,1,1,21,legal,piece_movement,
movement_0106,movement_0106,movement,train,synthetic_movement_0106,4k2q/8/8/8/8/8/8/4K3 b - - 0 1,black,h8c3,100.0,1.0,1,1,21,legal,piece_movement,
movement_0106,movement_0106,movement,train,synthetic_movement_0106,4k2q/8/8/8/8/8/8/4K3 b - - 0 1,black,h8d4,100.0,1.0,1,1,21,legal,piece_movement,
movement_0106,movement_0106,movement,train,synthetic_movement_0106,4k2q/8/8/8/8/8/8/4K3 b - - 0 1,black,h8e5,100.0,1.0,1,1,21,legal,piece_movement,
movement_0106,movement_0106,movement,train,synthetic_movement_0106,4k2q/8/8/8/8/8/8/4K3 b - - 0 1,black,h8b1,-100.0,-1.0,0,0,21,illegal,piece_movement,
movement_0106,movement_0106,movement,train,synthetic_movement_0106,4k2q/8/8/8/8/8/8/4K3 b - - 0 1,black,h8c1,-100.0,-1.0,0,0,21,illegal,piece_movement,
movement_0106,movement_0106,movement,train,synthetic_movement_0106,4k2q/8/8/8/8/8/8/4K3 b - - 0 1,black,h8d1,-100.0,-1.0,0,0,21,illegal,piece_movement,
movement_0106,movement_0106,movement,train,synthetic_movement_0106,4k2q/8/8/8/8/8/8/4K3 b - - 0 1,black,h8e1,-100.0,-1.0,0,0,21,illegal,piece_movement,
movement_0106,movement_0106,movement,train,synthetic_movement_0106,4k2q/8/8/8/8/8/8/4K3 b - - 0 1,black,h8f1,-100.0,-1.0,0,0,21,illegal,piece_movement,
movement_0107,movement_0107,movement,train,synthetic_movement_0107,4k3/8/8/8/8/8/8/1k2K3 b - - 0 1,black,b1a1,100.0,1.0,1,1,10,legal,piece_movement,
movement_0107,movement_0107,movement,train,synthetic_movement_0107,4k3/8/8/8/8/8/8/1k2K3 b - - 0 1,black,b1a2,100.0,1.0,1,1,10,legal,piece_movement,
movement_0107,movement_0107,movement,train,synthetic_movement_0107,4k3/8/8/8/8/8/8/1k2K3 b - - 0 1,black,b1b2,100.0,1.0,1,1,10,legal,piece_movement,
movement_0107,movement_0107,movement,train,synthetic_movement_0107,4k3/8/8/8/8/8/8/1k2K3 b - - 0 1,black,b1c1,100.0,1.0,1,1,10,legal,piece_movement,
movement_0107,movement_0107,movement,train,synthetic_movement_0107,4k3/8/8/8/8/8/8/1k2K3 b - - 0 1,black,b1c2,100.0,1.0,1,1,10,legal,piece_movement,
movement_0107,movement_0107,movement,train,synthetic_movement_0107,4k3/8/8/8/8/8/8/1k2K3 b - - 0 1,black,b1d1,-100.0,-1.0,0,0,10,illegal,piece_movement,
movement_0107,movement_0107,movement,train,synthetic_movement_0107,4k3/8/8/8/8/8/8/1k2K3 b - - 0 1,black,b1e1,-100.0,-1.0,0,0,10,illegal,piece_movement,
movement_0107,movement_0107,movement,train,synthetic_movement_0107,4k3/8/8/8/8/8/8/1k2K3 b - - 0 1,black,b1f1,-100.0,-1.0,0,0,10,illegal,piece_movement,
movement_0107,movement_0107,movement,train,synthetic_movement_0107,4k3/8/8/8/8/8/8/1k2K3 b - - 0 1,black,b1g1,-100.0,-1.0,0,0,10,illegal,piece_movement,
movement_0107,movement_0107,movement,train,synthetic_movement_0107,4k3/8/8/8/8/8/8/1k2K3 b - - 0 1,black,b1h1,-100.0,-1.0,0,0,10,illegal,piece_movement,
movement_0108,movement_0108,movement,train,synthetic_movement_0108,4k3/8/8/8/8/8/P7/4K3 w - - 0 1,white,a2a3,100.0,1.0,1,1,7,legal,piece_movement,
movement_0108,movement_0108,movement,train,synthetic_movement_0108,4k3/8/8/8/8/8/P7/4K3 w - - 0 1,white,a2a4,100.0,1.0,1,1,7,legal,piece_movement,
movement_0108,movement_0108,movement,train,synthetic_movement_0108,4k3/8/8/8/8/8/P7/4K3 w - - 0 1,white,a2a1,-100.0,-1.0,0,0,7,illegal,piece_movement,
movement_0108,movement_0108,movement,train,synthetic_movement_0108,4k3/8/8/8/8/8/P7/4K3 w - - 0 1,white,a2b1,-100.0,-1.0,0,0,7,illegal,piece_movement,
movement_0108,movement_0108,movement,train,synthetic_movement_0108,4k3/8/8/8/8/8/P7/4K3 w - - 0 1,white,a2c1,-100.0,-1.0,0,0,7,illegal,piece_movement,
movement_0108,movement_0108,movement,train,synthetic_movement_0108,4k3/8/8/8/8/8/P7/4K3 w - - 0 1,white,a2d1,-100.0,-1.0,0,0,7,illegal,piece_movement,
movement_0108,movement_0108,movement,train,synthetic_movement_0108,4k3/8/8/8/8/8/P7/4K3 w - - 0 1,white,a2e1,-100.0,-1.0,0,0,7,illegal,piece_movement,
movement_0109,movement_0109,movement,train,synthetic_movement_0109,4k3/8/8/8/8/8/8/1N2K3 w - - 0 1,white,b1a3,100.0,1.0,1,1,8,legal,piece_movement,
movement_0109,movement_0109,movement,train,synthetic_movement_0109,4k3/8/8/8/8/8/8/1N2K3 w - - 0 1,white,b1c3,100.0,1.0,1,1,8,legal,piece_movement,
movement_0109,movement_0109,movement,train,synthetic_movement_0109,4k3/8/8/8/8/8/8/1N2K3 w - - 0 1,white,b1d2,100.0,1.0,1,1,8,legal,piece_movement,
movement_0109,movement_0109,movement,train,synthetic_movement_0109,4k3/8/8/8/8/8/8/1N2K3 w - - 0 1,white,b1a1,-100.0,-1.0,0,0,8,illegal,piece_movement,
movement_0109,movement_0109,movement,train,synthetic_movement_0109,4k3/8/8/8/8/8/8/1N2K3 w - - 0 1,white,b1c1,-100.0,-1.0,0,0,8,illegal,piece_movement,
movement_0109,movement_0109,movement,train,synthetic_movement_0109,4k3/8/8/8/8/8/8/1N2K3 w - - 0 1,white,b1d1,-100.0,-1.0,0,0,8,illegal,piece_movement,
movement_0109,movement_0109,movement,train,synthetic_movement_0109,4k3/8/8/8/8/8/8/1N2K3 w - - 0 1,white,b1e1,-100.0,-1.0,0,0,8,illegal,piece_movement,
movement_0109,movement_0109,movement,train,synthetic_movement_0109,4k3/8/8/8/8/8/8/1N2K3 w - - 0 1,white,b1f1,-100.0,-1.0,0,0,8,illegal,piece_movement,
movement_0110,movement_0110,movement,train,synthetic_movement_0110,4k3/8/8/8/8/8/3B4/4K3 w - - 0 1,white,d2a5,100.0,1.0,1,1,12,legal,piece_movement,
movement_0110,movement_0110,movement,train,synthetic_movement_0110,4k3/8/8/8/8/8/3B4/4K3 w - - 0 1,white,d2b4,100.0,1.0,1,1,12,legal,piece_movement,
movement_0110,movement_0110,movement,train,synthetic_movement_0110,4k3/8/8/8/8/8/3B4/4K3 w - - 0 1,white,d2c1,100.0,1.0,1,1,12,legal,piece_movement,
movement_0110,movement_0110,movement,train,synthetic_movement_0110,4k3/8/8/8/8/8/3B4/4K3 w - - 0 1,white,d2c3,100.0,1.0,1,1,12,legal,piece_movement,
movement_0110,movement_0110,movement,train,synthetic_movement_0110,4k3/8/8/8/8/8/3B4/4K3 w - - 0 1,white,d2e3,100.0,1.0,1,1,12,legal,piece_movement,
movement_0110,movement_0110,movement,train,synthetic_movement_0110,4k3/8/8/8/8/8/3B4/4K3 w - - 0 1,white,d2a1,-100.0,-1.0,0,0,12,illegal,piece_movement,
movement_0110,movement_0110,movement,train,synthetic_movement_0110,4k3/8/8/8/8/8/3B4/4K3 w - - 0 1,white,d2b1,-100.0,-1.0,0,0,12,illegal,piece_movement,
movement_0110,movement_0110,movement,train,synthetic_movement_0110,4k3/8/8/8/8/8/3B4/4K3 w - - 0 1,white,d2d1,-100.0,-1.0,0,0,12,illegal,piece_movement,
movement_0110,movement_0110,movement,train,synthetic_movement_0110,4k3/8/8/8/8/8/3B4/4K3 w - - 0 1,white,d2e1,-100.0,-1.0,0,0,12,illegal,piece_movement,
movement_0110,movement_0110,movement,train,synthetic_movement_0110,4k3/8/8/8/8/8/3B4/4K3 w - - 0 1,white,d2f1,-100.0,-1.0,0,0,12,illegal,piece_movement,
movement_0111,movement_0111,movement,train,synthetic_movement_0111,4k3/8/8/4R3/8/8/8/4K3 w - - 0 1,white,e5a5,100.0,1.0,1,1,18,legal,piece_movement,
movement_0111,movement_0111,movement,train,synthetic_movement_0111,4k3/8/8/4R3/8/8/8/4K3 w - - 0 1,white,e5b5,100.0,1.0,1,1,18,legal,piece_movement,
movement_0111,movement_0111,movement,train,synthetic_movement_0111,4k3/8/8/4R3/8/8/8/4K3 w - - 0 1,white,e5c5,100.0,1.0,1,1,18,legal,piece_movement,
movement_0111,movement_0111,movement,train,synthetic_movement_0111,4k3/8/8/4R3/8/8/8/4K3 w - - 0 1,white,e5d5,100.0,1.0,1,1,18,legal,piece_movement,
movement_0111,movement_0111,movement,train,synthetic_movement_0111,4k3/8/8/4R3/8/8/8/4K3 w - - 0 1,white,e5e2,100.0,1.0,1,1,18,legal,piece_movement,
movement_0111,movement_0111,movement,train,synthetic_movement_0111,4k3/8/8/4R3/8/8/8/4K3 w - - 0 1,white,e5a1,-100.0,-1.0,0,0,18,illegal,piece_movement,
movement_0111,movement_0111,movement,train,synthetic_movement_0111,4k3/8/8/4R3/8/8/8/4K3 w - - 0 1,white,e5b1,-100.0,-1.0,0,0,18,illegal,piece_movement,
movement_0111,movement_0111,movement,train,synthetic_movement_0111,4k3/8/8/4R3/8/8/8/4K3 w - - 0 1,white,e5c1,-100.0,-1.0,0,0,18,illegal,piece_movement,
movement_0111,movement_0111,movement,train,synthetic_movement_0111,4k3/8/8/4R3/8/8/8/4K3 w - - 0 1,white,e5d1,-100.0,-1.0,0,0,18,illegal,piece_movement,
movement_0111,movement_0111,movement,train,synthetic_movement_0111,4k3/8/8/4R3/8/8/8/4K3 w - - 0 1,white,e5e1,-100.0,-1.0,0,0,18,illegal,piece_movement,
movement_0112,movement_0112,movement,train,synthetic_movement_0112,4k3/8/8/8/8/1Q6/8/4K3 w - - 0 1,white,b3a2,100.0,1.0,1,1,28,legal,piece_movement,
movement_0112,movement_0112,movement,train,synthetic_movement_0112,4k3/8/8/8/8/1Q6/8/4K3 w - - 0 1,white,b3a3,100.0,1.0,1,1,28,legal,piece_movement,
movement_0112,movement_0112,movement,train,synthetic_movement_0112,4k3/8/8/8/8/1Q6/8/4K3 w - - 0 1,white,b3a4,100.0,1.0,1,1,28,legal,piece_movement,
movement_0112,movement_0112,movement,train,synthetic_movement_0112,4k3/8/8/8/8/1Q6/8/4K3 w - - 0 1,white,b3b1,100.0,1.0,1,1,28,legal,piece_movement,
movement_0112,movement_0112,movement,train,synthetic_movement_0112,4k3/8/8/8/8/1Q6/8/4K3 w - - 0 1,white,b3b2,100.0,1.0,1,1,28,legal,piece_movement,
movement_0112,movement_0112,movement,train,synthetic_movement_0112,4k3/8/8/8/8/1Q6/8/4K3 w - - 0 1,white,b3a1,-100.0,-1.0,0,0,28,illegal,piece_movement,
movement_0112,movement_0112,movement,train,synthetic_movement_0112,4k3/8/8/8/8/1Q6/8/4K3 w - - 0 1,white,b3c1,-100.0,-1.0,0,0,28,illegal,piece_movement,
movement_0112,movement_0112,movement,train,synthetic_movement_0112,4k3/8/8/8/8/1Q6/8/4K3 w - - 0 1,white,b3e1,-100.0,-1.0,0,0,28,illegal,piece_movement,
movement_0112,movement_0112,movement,train,synthetic_movement_0112,4k3/8/8/8/8/1Q6/8/4K3 w - - 0 1,white,b3f1,-100.0,-1.0,0,0,28,illegal,piece_movement,
movement_0112,movement_0112,movement,train,synthetic_movement_0112,4k3/8/8/8/8/1Q6/8/4K3 w - - 0 1,white,b3g1,-100.0,-1.0,0,0,28,illegal,piece_movement,
movement_0113,movement_0113,movement,train,synthetic_movement_0113,4k3/8/2K5/8/8/8/8/4K3 w - - 0 1,white,c6b5,100.0,1.0,1,1,12,legal,piece_movement,
movement_0113,movement_0113,movement,train,synthetic_movement_0113,4k3/8/2K5/8/8/8/8/4K3 w - - 0 1,white,c6b6,100.0,1.0,1,1,12,legal,piece_movement,
movement_0113,movement_0113,movement,train,synthetic_movement_0113,4k3/8/2K5/8/8/8/8/4K3 w - - 0 1,white,c6b7,100.0,1.0,1,1,12,legal,piece_movement,
movement_0113,movement_0113,movement,train,synthetic_movement_0113,4k3/8/2K5/8/8/8/8/4K3 w - - 0 1,white,c6c5,100.0,1.0,1,1,12,legal,piece_movement,
movement_0113,movement_0113,movement,train,synthetic_movement_0113,4k3/8/2K5/8/8/8/8/4K3 w - - 0 1,white,c6c7,100.0,1.0,1,1,12,legal,piece_movement,
movement_0113,movement_0113,movement,train,synthetic_movement_0113,4k3/8/2K5/8/8/8/8/4K3 w - - 0 1,white,c6a1,-100.0,-1.0,0,0,12,illegal,piece_movement,
movement_0113,movement_0113,movement,train,synthetic_movement_0113,4k3/8/2K5/8/8/8/8/4K3 w - - 0 1,white,c6b1,-100.0,-1.0,0,0,12,illegal,piece_movement,
movement_0113,movement_0113,movement,train,synthetic_movement_0113,4k3/8/2K5/8/8/8/8/4K3 w - - 0 1,white,c6c1,-100.0,-1.0,0,0,12,illegal,piece_movement,
movement_0113,movement_0113,movement,train,synthetic_movement_0113,4k3/8/2K5/8/8/8/8/4K3 w - - 0 1,white,c6d1,-100.0,-1.0,0,0,12,illegal,piece_movement,
movement_0113,movement_0113,movement,train,synthetic_movement_0113,4k3/8/2K5/8/8/8/8/4K3 w - - 0 1,white,c6e1,-100.0,-1.0,0,0,12,illegal,piece_movement,
movement_0114,movement_0114,movement,train,synthetic_movement_0114,4k3/6p1/8/8/8/8/8/4K3 b - - 0 1,black,g7g5,100.0,1.0,1,1,7,legal,piece_movement,
movement_0114,movement_0114,movement,train,synthetic_movement_0114,4k3/6p1/8/8/8/8/8/4K3 b - - 0 1,black,g7g6,100.0,1.0,1,1,7,legal,piece_movement,
movement_0114,movement_0114,movement,train,synthetic_movement_0114,4k3/6p1/8/8/8/8/8/4K3 b - - 0 1,black,g7a1,-100.0,-1.0,0,0,7,illegal,piece_movement,
movement_0114,movement_0114,movement,train,synthetic_movement_0114,4k3/6p1/8/8/8/8/8/4K3 b - - 0 1,black,g7b1,-100.0,-1.0,0,0,7,illegal,piece_movement,
movement_0114,movement_0114,movement,train,synthetic_movement_0114,4k3/6p1/8/8/8/8/8/4K3 b - - 0 1,black,g7c1,-100.0,-1.0,0,0,7,illegal,piece_movement,
movement_0114,movement_0114,movement,train,synthetic_movement_0114,4k3/6p1/8/8/8/8/8/4K3 b - - 0 1,black,g7d1,-100.0,-1.0,0,0,7,illegal,piece_movement,
movement_0114,movement_0114,movement,train,synthetic_movement_0114,4k3/6p1/8/8/8/8/8/4K3 b - - 0 1,black,g7e1,-100.0,-1.0,0,0,7,illegal,piece_movement,
movement_0115,movement_0115,movement,train,synthetic_movement_0115,n3k3/8/8/8/8/8/8/4K3 b - - 0 1,black,a8b6,100.0,1.0,1,1,7,legal,piece_movement,
movement_0115,movement_0115,movement,train,synthetic_movement_0115,n3k3/8/8/8/8/8/8/4K3 b - - 0 1,black,a8c7,100.0,1.0,1,1,7,legal,piece_movement,
movement_0115,movement_0115,movement,train,synthetic_movement_0115,n3k3/8/8/8/8/8/8/4K3 b - - 0 1,black,a8a1,-100.0,-1.0,0,0,7,illegal,piece_movement,
movement_0115,movement_0115,movement,train,synthetic_movement_0115,n3k3/8/8/8/8/8/8/4K3 b - - 0 1,black,a8b1,-100.0,-1.0,0,0,7,illegal,piece_movement,
