position_id,lesson_id,stage,split,source_game_id,fen,side_to_move,move_uci,teacher_cp,teacher_target,is_best,is_positive,legal_move_count,candidate_type,motif,mate_distance,movement_piece,blocker_present
4564,tactics_0192,tactics,train,generated_0091,r1b1kb1r/pp1p1pp1/n1p1p2B/7p/2PP4/PQ3PP1/1P1qPK1P/RN3BNR b kq - 2 9,black,b7b5,-1017.0,-0.9876983592848,0,,42,teacher_candidate,tactics,,,
4564,tactics_0192,tactics,train,generated_0091,r1b1kb1r/pp1p1pp1/n1p1p2B/7p/2PP4/PQ3PP1/1P1qPK1P/RN3BNR b kq - 2 9,black,h8g8,-1144.0,-0.9934620208767228,0,,42,teacher_candidate,tactics,,,
1433,tactics_0193,tactics,train,generated_0028,rnbqkb1r/2pp1p2/5np1/pP2p2p/4P2P/1R6/1PPPQPP1/RNB1KBN1 b Qkq - 2 7,black,f8c5,-105.0,-0.2566323765907324,1,,29,teacher_candidate,tactics,,,
1433,tactics_0193,tactics,train,generated_0028,rnbqkb1r/2pp1p2/5np1/pP2p2p/4P2P/1R6/1PPPQPP1/RNB1KBN1 b Qkq - 2 7,black,a5a4,-114.0,-0.2775263502976838,0,,29,teacher_candidate,tactics,,,
1433,tactics_0193,tactics,train,generated_0028,rnbqkb1r/2pp1p2/5np1/pP2p2p/4P2P/1R6/1PPPQPP1/RNB1KBN1 b Qkq - 2 7,black,f6g4,-117.0,-0.2844341859148753,0,,29,teacher_candidate,tactics,,,
1433,tactics_0193,tactics,train,generated_0028,rnbqkb1r/2pp1p2/5np1/pP2p2p/4P2P/1R6/1PPPQPP1/RNB1KBN1 b Qkq - 2 7,black,d8e7,-254.0,-0.5614854958242566,0,,29,teacher_candidate,tactics,,,
1433,tactics_0193,tactics,train,generated_0028,rnbqkb1r/2pp1p2/5np1/pP2p2p/4P2P/1R6/1PPPQPP1/RNB1KBN1 b Qkq - 2 7,black,f8a3,-908.0,-0.9788786239267536,0,,29,teacher_candidate,tactics,,,
1418,tactics_0194,tactics,train,generated_0028,rn3bnr/p1p1pkp1/b1qp4/1p1N1p1p/7P/4PP2/PPPPN1P1/1RBQKB1R w K - 4 9,white,d5f4,179.0,0.4198418366689064,1,,29,teacher_candidate,tactics,,,
1418,tactics_0194,tactics,train,generated_0028,rn3bnr/p1p1pkp1/b1qp4/1p1N1p1p/7P/4PP2/PPPPN1P1/1RBQKB1R w K - 4 9,white,e2f4,165.0,0.3905933386951307,0,,29,teacher_candidate,tactics,,,
1418,tactics_0194,tactics,train,generated_0028,rn3bnr/p1p1pkp1/b1qp4/1p1N1p1p/7P/4PP2/PPPPN1P1/1RBQKB1R w K - 4 9,white,d5b4,164.0,0.388472680216061,0,,29,teacher_candidate,tactics,,,
1418,tactics_0194,tactics,train,generated_0028,rn3bnr/p1p1pkp1/b1qp4/1p1N1p1p/7P/4PP2/PPPPN1P1/1RBQKB1R w K - 4 9,white,b2b3,-294.0,-0.6261147720639073,0,,29,teacher_candidate,tactics,,,
1418,tactics_0194,tactics,train,generated_0028,rn3bnr/p1p1pkp1/b1qp4/1p1N1p1p/7P/4PP2/PPPPN1P1/1RBQKB1R w K - 4 9,white,d5b6,-664.0,-0.9302171829365264,0,,29,teacher_candidate,tactics,,,
164,tactics_0195,tactics,train,generated_0003,rnbqk2r/pppp1p1p/4pn2/6p1/P1P3P1/1PN2P2/3PP2P/R1BQKBbR w KQkq - 0 7,white,h1g1,257.0,0.5665993699780818,1,,24,teacher_candidate,tactics,,,
164,tactics_0195,tactics,train,generated_0003,rnbqk2r/pppp1p1p/4pn2/6p1/P1P3P1/1PN2P2/3PP2P/R1BQKBbR w KQkq - 0 7,white,e2e3,28.0,0.0698858903164289,0,,24,teacher_candidate,tactics,,,
164,tactics_0195,tactics,train,generated_0003,rnbqk2r/pppp1p1p/4pn2/6p1/P1P3P1/1PN2P2/3PP2P/R1BQKBbR w KQkq - 0 7,white,d2d4,-83.0,-0.2045723537772613,0,,24,teacher_candidate,tactics,,,
164,tactics_0195,tactics,train,generated_0003,rnbqk2r/pppp1p1p/4pn2/6p1/P1P3P1/1PN2P2/3PP2P/R1BQKBbR w KQkq - 0 7,white,a1b1,-329.0,-0.6764282811209119,0,,24,teacher_candidate,tactics,,,
164,tactics_0195,tactics,train,generated_0003,rnbqk2r/pppp1p1p/4pn2/6p1/P1P3P1/1PN2P2/3PP2P/R1BQKBbR w KQkq - 0 7,white,c4c5,-563.0,-0.886962068040758,0,,24,teacher_candidate,tactics,,,
4131,tactics_0196,tactics,train,generated_0082,r1bq1br1/1ppknppp/n2p4/p3p1P1/5P1N/2PQ4/PP1PPK1P/RNB2BR1 b - - 4 10,black,d7e8,106.0,0.2589662239347897,1,,27,teacher_candidate,tactics,,,
4131,tactics_0196,tactics,train,generated_0082,r1bq1br1/1ppknppp/n2p4/p3p1P1/5P1N/2PQ4/PP1PPK1P/RNB2BR1 b - - 4 10,black,g7g6,106.0,0.2589662239347897,0,,27,teacher_candidate,tactics,,,
4131,tactics_0196,tactics,train,generated_0082,r1bq1br1/1ppknppp/n2p4/p3p1P1/5P1N/2PQ4/PP1PPK1P/RNB2BR1 b - - 4 10,black,c7c6,95.0,0.2331330090426386,0,,27,teacher_candidate,tactics,,,
4131,tactics_0196,tactics,train,generated_0082,r1bq1br1/1ppknppp/n2p4/p3p1P1/5P1N/2PQ4/PP1PPK1P/RNB2BR1 b - - 4 10,black,d8e8,-3.0,-0.0074998593781639,0,,27,teacher_candidate,tactics,,,
4131,tactics_0196,tactics,train,generated_0082,r1bq1br1/1ppknppp/n2p4/p3p1P1/5P1N/2PQ4/PP1PPK1P/RNB2BR1 b - - 4 10,black,e7d5,-819.0,-0.9672342455274456,0,,27,teacher_candidate,tactics,,,
3724,tactics_0197,tactics,train,generated_0074,r1bqkbnr/2p2ppp/n2p3B/pp6/4p1P1/P2P4/RPPNPP1P/3QKBNR b Kkq - 1 7,black,g8h6,765.0,0.9572948876779588,1,,33,teacher_candidate,tactics,,,
3724,tactics_0197,tactics,train,generated_0074,r1bqkbnr/2p2ppp/n2p3B/pp6/4p1P1/P2P4/RPPNPP1P/3QKBNR b Kkq - 1 7,black,g7h6,651.0,0.9257047311181208,0,,33,teacher_candidate,tactics,,,
3724,tactics_0197,tactics,train,generated_0074,r1bqkbnr/2p2ppp/n2p3B/pp6/4p1P1/P2P4/RPPNPP1P/3QKBNR b Kkq - 1 7,black,c8e6,294.0,0.6261147720639073,0,,33,teacher_candidate,tactics,,,
3724,tactics_0197,tactics,train,generated_0074,r1bqkbnr/2p2ppp/n2p3B/pp6/4p1P1/P2P4/RPPNPP1P/3QKBNR b Kkq - 1 7,black,d8f6,104.0,0.2542955326263911,0,,33,teacher_candidate,tactics,,,
3724,tactics_0197,tactics,train,generated_0074,r1bqkbnr/2p2ppp/n2p3B/pp6/4p1P1/P2P4/RPPNPP1P/3QKBNR b Kkq - 1 7,black,d8g5,-862.0,-0.9734890371458024,0,,33,teacher_candidate,tactics,,,
3865,tactics_0198,tactics,train,generated_0077,1nbqkbn1/r1pppppr/pp6/7p/2P3P1/PP5N/1B1PPP1P/RN1QKBR1 w Q - 6 8,white,h3g5,222.0,0.5042582228791403,1,,27,teacher_candidate,tactics,,,
3865,tactics_0198,tactics,train,generated_0077,1nbqkbn1/r1pppppr/pp6/7p/2P3P1/PP5N/1B1PPP1P/RN1QKBR1 w Q - 6 8,white,g4g5,213.0,0.4872897835125242,0,,27,teacher_candidate,tactics,,,
3865,tactics_0198,tactics,train,generated_0077,1nbqkbn1/r1pppppr/pp6/7p/2P3P1/PP5N/1B1PPP1P/RN1QKBR1 w Q - 6 8,white,d1c2,191.0,0.4442392116987145,0,,27,teacher_candidate,tactics,,,
3865,tactics_0198,tactics,train,generated_0077,1nbqkbn1/r1pppppr/pp6/7p/2P3P1/PP5N/1B1PPP1P/RN1QKBR1 w Q - 6 8,white,a1a2,-36.0,-0.0897577847471601,0,,27,teacher_candidate,tactics,,,
3865,tactics_0198,tactics,train,generated_0077,1nbqkbn1/r1pppppr/pp6/7p/2P3P1/PP5N/1B1PPP1P/RN1QKBR1 w Q - 6 8,white,b2f6,-677.0,-0.9344648903156232,0,,27,teacher_candidate,tactics,,,
3370,tactics_0199,tactics,train,generated_0067,rnbqk1nr/5pb1/pp2p1p1/2pp3p/4PP2/1PP3PN/P2P1Q1P/RNB1KBR1 b Qkq - 0 9,black,d5e4,349.0,0.7026420908321852,1,,36,teacher_candidate,tactics,,,
3370,tactics_0199,tactics,train,generated_0067,rnbqk1nr/5pb1/pp2p1p1/2pp3p/4PP2/1PP3PN/P2P1Q1P/RNB1KBR1 b Qkq - 0 9,black,g8h6,232.0,0.5226654296858209,0,,36,teacher_candidate,tactics,,,
3370,tactics_0199,tactics,train,generated_0067,rnbqk1nr/5pb1/pp2p1p1/2pp3p/4PP2/1PP3PN/P2P1Q1P/RNB1KBR1 b Qkq - 0 9,black,g8f6,181.0,0.423951838825587,0,,36,teacher_candidate,tactics,,,
3370,tactics_0199,tactics,train,generated_0067,rnbqk1nr/5pb1/pp2p1p1/2pp3p/4PP2/1PP3PN/P2P1Q1P/RNB1KBR1 b Qkq - 0 9,black,c8b7,96.0,0.2354957495384979,0,,36,teacher_candidate,tactics,,,
3370,tactics_0199,tactics,train,generated_0067,rnbqk1nr/5pb1/pp2p1p1/2pp3p/4PP2/1PP3PN/P2P1Q1P/RNB1KBR1 b Qkq - 0 9,black,d8h4,-1004.0,-0.9868776137319676,0,,36,teacher_candidate,tactics,,,
4297,tactics_0200,tactics,train,generated_0085,rnbqkb1r/ppp1np2/3p2p1/4p2p/3P2PP/P3PN2/1PP2P2/RNBQKB1R w KQkq - 0 7,white,g4h5,-59.0,-0.1464395453596697,1,,34,teacher_candidate,tactics,,,
4297,tactics_0200,tactics,train,generated_0085,rnbqkb1r/ppp1np2/3p2p1/4p2p/3P2PP/P3PN2/1PP2P2/RNBQKB1R w KQkq - 0 7,white,g4g5,-98.0,-0.2402128646861802,0,,34,teacher_candidate,tactics,,,
4297,tactics_0200,tactics,train,generated_0085,rnbqkb1r/ppp1np2/3p2p1/4p2p/3P2PP/P3PN2/1PP2P2/RNBQKB1R w KQkq - 0 7,white,b1d2,-142.0,-0.3408023196177371,0,,34,teacher_candidate,tactics,,,
4297,tactics_0200,tactics,train,generated_0085,rnbqkb1r/ppp1np2/3p2p1/4p2p/3P2PP/P3PN2/1PP2P2/RNBQKB1R w KQkq - 0 7,white,c2c3,-276.0,-0.5979820004989412,0,,34,teacher_candidate,tactics,,,
4297,tactics_0200,tactics,train,generated_0085,rnbqkb1r/ppp1np2/3p2p1/4p2p/3P2PP/P3PN2/1PP2P2/RNBQKB1R w KQkq - 0 7,white,f1a6,-794.0,-0.9629523500734012,0,,34,teacher_candidate,tactics,,,
4075,tactics_0201,tactics,train,generated_0081,rnbqkb1r/2ppp1pn/7B/pp3p2/3PP3/2P2P1N/PP3QPP/RN2KB1R b KQk - 0 9,black,g7h6,84.0,0.2069664997294525,1,,23,teacher_candidate,tactics,,,
4075,tactics_0201,tactics,train,generated_0081,rnbqkb1r/2ppp1pn/7B/pp3p2/3PP3/2P2P1N/PP3QPP/RN2KB1R b KQk - 0 9,black,e7e5,-262.0,-0.5750263117549217,0,,23,teacher_candidate,tactics,,,
4075,tactics_0201,tactics,train,generated_0081,rnbqkb1r/2ppp1pn/7B/pp3p2/3PP3/2P2P1N/PP3QPP/RN2KB1R b KQk - 0 9,black,b5b4,-285.0,-0.6122421243522802,0,,23,teacher_candidate,tactics,,,
4075,tactics_0201,tactics,train,generated_0081,rnbqkb1r/2ppp1pn/7B/pp3p2/3PP3/2P2P1N/PP3QPP/RN2KB1R b KQk - 0 9,black,b8c6,-343.0,-0.6949673662774124,0,,23,teacher_candidate,tactics,,,
4075,tactics_0201,tactics,train,generated_0081,rnbqkb1r/2ppp1pn/7B/pp3p2/3PP3/2P2P1N/PP3QPP/RN2KB1R b KQk - 0 9,black,h7g5,-939.0,-0.9818838624745584,0,,23,teacher_candidate,tactics,,,
4616,tactics_0202,tactics,train,generated_0092,rn1qkb2/ppp1pppr/4b3/3p3p/4PPnP/2NP4/PPP1K1P1/1RBQ1BNR b q - 2 10,black,d5e4,146.0,0.349610545164627,1,,30,teacher_candidate,tactics,,,
4616,tactics_0202,tactics,train,generated_0092,rn1qkb2/ppp1pppr/4b3/3p3p/4PPnP/2NP4/PPP1K1P1/1RBQ1BNR b q - 2 10,black,h7h6,118.0,0.2867302913888035,0,,30,teacher_candidate,tactics,,,
4616,tactics_0202,tactics,train,generated_0092,rn1qkb2/ppp1pppr/4b3/3p3p/4PPnP/2NP4/PPP1K1P1/1RBQ1BNR b q - 2 10,black,d8d7,81.0,0.1997767377279966,0,,30,teacher_candidate,tactics,,,
4616,tactics_0202,tactics,train,generated_0092,rn1qkb2/ppp1pppr/4b3/3p3p/4PPnP/2NP4/PPP1K1P1/1RBQ1BNR b q - 2 10,black,f7f5,-3.0,-0.0074998593781639,0,,30,teacher_candidate,tactics,,,
4616,tactics_0202,tactics,train,generated_0092,rn1qkb2/ppp1pppr/4b3/3p3p/4PPnP/2NP4/PPP1K1P1/1RBQ1BNR b q - 2 10,black,g4f2,-748.0,-0.953594123708712,0,,30,teacher_candidate,tactics,,,
1048,tactics_0203,tactics,train,generated_0020,r1b1kbnr/ppp1q2p/n2p1p2/4p1p1/2PQ4/5PP1/PP1PP2P/RNB1KBNR w KQkq - 0 7,white,d4c3,0.0,0.0,1,,33,teacher_candidate,tactics,,,
1048,tactics_0203,tactics,train,generated_0020,r1b1kbnr/ppp1q2p/n2p1p2/4p1p1/2PQ4/5PP1/PP1PP2P/RNB1KBNR w KQkq - 0 7,white,d4f2,-68.0,-0.1683810458708147,0,,33,teacher_candidate,tactics,,,
1048,tactics_0203,tactics,train,generated_0020,r1b1kbnr/ppp1q2p/n2p1p2/4p1p1/2PQ4/5PP1/PP1PP2P/RNB1KBNR w KQkq - 0 7,white,d4e3,-92.0,-0.2260283522786709,0,,33,teacher_candidate,tactics,,,
1048,tactics_0203,tactics,train,generated_0020,r1b1kbnr/ppp1q2p/n2p1p2/4p1p1/2PQ4/5PP1/PP1PP2P/RNB1KBNR w KQkq - 0 7,white,a2a3,-767.0,-0.9577108258246346,0,,33,teacher_candidate,tactics,,,
1048,tactics_0203,tactics,train,generated_0020,r1b1kbnr/ppp1q2p/n2p1p2/4p1p1/2PQ4/5PP1/PP1PP2P/RNB1KBNR w KQkq - 0 7,white,f3f4,-1040.0,-0.9890274022010992,0,,33,teacher_candidate,tactics,,,
2957,tactics_0204,tactics,train,generated_0059,3qkbr1/rbppp1p1/n4p1n/Pp5p/P7/2BP4/1QP1PPPP/RN2KBNR w KQ - 0 10,white,a4b5,513.0,0.8571495748848095,1,,29,teacher_candidate,tactics,,,
2957,tactics_0204,tactics,train,generated_0059,3qkbr1/rbppp1p1/n4p1n/Pp5p/P7/2BP4/1QP1PPPP/RN2KBNR w KQ - 0 10,white,b2b5,241.0,0.5388261224574971,0,,29,teacher_candidate,tactics,,,
2957,tactics_0204,tactics,train,generated_0059,3qkbr1/rbppp1p1/n4p1n/Pp5p/P7/2BP4/1QP1PPPP/RN2KBNR w KQ - 0 10,white,c3d4,160.0,0.3799489622552249,0,,29,teacher_candidate,tactics,,,
2957,tactics_0204,tactics,train,generated_0059,3qkbr1/rbppp1p1/n4p1n/Pp5p/P7/2BP4/1QP1PPPP/RN2KBNR w KQ - 0 10,white,b1a3,-35.0,-0.0872773744741577,0,,29,teacher_candidate,tactics,,,
2957,tactics_0204,tactics,train,generated_0059,3qkbr1/rbppp1p1/n4p1n/Pp5p/P7/2BP4/1QP1PPPP/RN2KBNR w KQ - 0 10,white,b2b4,-886.0,-0.9764515879664056,0,,29,teacher_candidate,tactics,,,
4242,tactics_0205,tactics,train,generated_0084,r1b1kb2/p1ppp3/np2N1pr/7p/3P1n2/7P/PPPNPPP1/1RBQKB1R b Kq - 2 9,black,f4e6,-596.0,-0.9033247425601896,1,,23,teacher_candidate,tactics,,,
4242,tactics_0205,tactics,train,generated_0084,r1b1kb2/p1ppp3/np2N1pr/7p/3P1n2/7P/PPPNPPP1/1RBQKB1R b Kq - 2 9,black,d7e6,-697.0,-0.940515894540715,0,,23,teacher_candidate,tactics,,,
4242,tactics_0205,tactics,train,generated_0084,r1b1kb2/p1ppp3/np2N1pr/7p/3P1n2/7P/PPPNPPP1/1RBQKB1R b Kq - 2 9,black,f4d3,-707.0,-0.9433347735879052,0,,23,teacher_candidate,tactics,,,
4242,tactics_0205,tactics,train,generated_0084,r1b1kb2/p1ppp3/np2N1pr/7p/3P1n2/7P/PPPNPPP1/1RBQKB1R b Kq - 2 9,black,h6h8,-847.0,-0.9714537242590624,0,,23,teacher_candidate,tactics,,,
4242,tactics_0205,tactics,train,generated_0084,r1b1kb2/p1ppp3/np2N1pr/7p/3P1n2/7P/PPPNPPP1/1RBQKB1R b Kq - 2 9,black,c7c6,-996.0,-0.9863457351557235,0,,23,teacher_candidate,tactics,,,
2918,tactics_0206,tactics,train,generated_0058,r1b1k1nr/ppppbpp1/7p/4p1q1/PP1n3P/4PP2/R1PP2P1/1NBQKBNR w Kkq - 1 9,white,h4g5,679.0,0.9350958140215132,1,,30,teacher_candidate,tactics,,,
2918,tactics_0206,tactics,train,generated_0058,r1b1k1nr/ppppbpp1/7p/4p1q1/PP1n3P/4PP2/R1PP2P1/1NBQKBNR w Kkq - 1 9,white,e3d4,306.0,0.644012628427507,0,,30,teacher_candidate,tactics,,,
2918,tactics_0206,tactics,train,generated_0058,r1b1k1nr/ppppbpp1/7p/4p1q1/PP1n3P/4PP2/R1PP2P1/1NBQKBNR w Kkq - 1 9,white,e1f2,248.0,0.5511280285381469,0,,30,teacher_candidate,tactics,,,
2918,tactics_0206,tactics,train,generated_0058,r1b1k1nr/ppppbpp1/7p/4p1q1/PP1n3P/4PP2/R1PP2P1/1NBQKBNR w Kkq - 1 9,white,f1c4,-857.0,-0.9728270272003616,0,,30,teacher_candidate,tactics,,,
2918,tactics_0206,tactics,train,generated_0058,r1b1k1nr/ppppbpp1/7p/4p1q1/PP1n3P/4PP2/R1PP2P1/1NBQKBNR w Kkq - 1 9,white,h4h5,-99999.0,-1.0,0,,30,teacher_candidate,tactics,,,
1712,tactics_0207,tactics,train,generated_0034,rnbqk1nr/pppp4/4p1p1/5p1p/2N3P1/P4P2/1PPbPK1P/R1B1QBNR w kq - 0 8,white,e1d2,200.0,0.4621171572600097,1,,28,teacher_candidate,tactics,,,
1712,tactics_0207,tactics,train,generated_0034,rnbqk1nr/pppp4/4p1p1/5p1p/2N3P1/P4P2/1PPbPK1P/R1B1QBNR w kq - 0 8,white,c1d2,171.0,0.4032299072308013,0,,28,teacher_candidate,tactics,,,
1712,tactics_0207,tactics,train,generated_0034,rnbqk1nr/pppp4/4p1p1/5p1p/2N3P1/P4P2/1PPbPK1P/R1B1QBNR w kq - 0 8,white,c4d2,99.0,0.2425671903821356,0,,28,teacher_candidate,tactics,,,
1712,tactics_0207,tactics,train,generated_0034,rnbqk1nr/pppp4/4p1p1/5p1p/2N3P1/P4P2/1PPbPK1P/R1B1QBNR w kq - 0 8,white,h2h3,-937.0,-0.981703457893131,0,,28,teacher_candidate,tactics,,,
1712,tactics_0207,tactics,train,generated_0034,rnbqk1nr/pppp4/4p1p1/5p1p/2N3P1/P4P2/1PPbPK1P/R1B1QBNR w kq - 0 8,white,f3f4,-1601.0,-0.9993326437543768,0,,28,teacher_candidate,tactics,,,
2026,tactics_0208,tactics,train,generated_0040,r1bqkb1r/pppp1p1p/n5pn/4p3/2P1P1PP/3P1N2/PP2QP2/RNB1KB1R b KQkq - 0 7,black,f8b4,95.0,0.2331330090426386,1,,28,teacher_candidate,tactics,,,
2026,tactics_0208,tactics,train,generated_0040,r1bqkb1r/pppp1p1p/n5pn/4p3/2P1P1PP/3P1N2/PP2QP2/RNB1KB1R b KQkq - 0 7,black,h6g4,73.0,0.1805005038603668,0,,28,teacher_candidate,tactics,,,
2026,tactics_0208,tactics,train,generated_0040,r1bqkb1r/pppp1p1p/n5pn/4p3/2P1P1PP/3P1N2/PP2QP2/RNB1KB1R b KQkq - 0 7,black,d7d6,-10.0,-0.0249947929684206,0,,28,teacher_candidate,tactics,,,
2026,tactics_0208,tactics,train,generated_0040,r1bqkb1r/pppp1p1p/n5pn/4p3/2P1P1PP/3P1N2/PP2QP2/RNB1KB1R b KQkq - 0 7,black,a8b8,-192.0,-0.4462436102487796,0,,28,teacher_candidate,tactics,,,
2026,tactics_0208,tactics,train,generated_0040,r1bqkb1r/pppp1p1p/n5pn/4p3/2P1P1PP/3P1N2/PP2QP2/RNB1KB1R b KQkq - 0 7,black,d8h4,-958.0,-0.9835121398707968,0,,28,teacher_candidate,tactics,,,
1438,tactics_0209,tactics,train,generated_0028,rnbqk1nr/3ppp2/2p3pb/pp5p/4NPP1/1PP4N/P2PP2P/R1BQKB1R b KQkq - 0 7,black,h5g4,262.0,0.5750263117549217,1,,26,teacher_candidate,tactics,,,
1438,tactics_0209,tactics,train,generated_0028,rnbqk1nr/3ppp2/2p3pb/pp5p/4NPP1/1PP4N/P2PP2P/R1BQKB1R b KQkq - 0 7,black,d7d5,212.0,0.4853810906053715,0,,26,teacher_candidate,tactics,,,
1438,tactics_0209,tactics,train,generated_0028,rnbqk1nr/3ppp2/2p3pb/pp5p/4NPP1/1PP4N/P2PP2P/R1BQKB1R b KQkq - 0 7,black,h6g7,91.0,0.2236547380034742,0,,26,teacher_candidate,tactics,,,
1438,tactics_0209,tactics,train,generated_0028,rnbqk1nr/3ppp2/2p3pb/pp5p/4NPP1/1PP4N/P2PP2P/R1BQKB1R b KQkq - 0 7,black,f7f6,-49.0,-0.1218909006494324,0,,26,teacher_candidate,tactics,,,
1438,tactics_0209,tactics,train,generated_0028,rnbqk1nr/3ppp2/2p3pb/pp5p/4NPP1/1PP4N/P2PP2P/R1BQKB1R b KQkq - 0 7,black,h6g5,-502.0,-0.8496797810357468,0,,26,teacher_candidate,tactics,,,
1450,tactics_0210,tactics,train,generated_0029,1nbqkbnB/rp1ppp1p/6p1/2p5/p1PP3P/7N/PP1KPPP1/RN1Q1B1R b - - 1 9,black,b8c6,-479.0,-0.8328904660394908,1,,25,teacher_candidate,tactics,,,
1450,tactics_0210,tactics,train,generated_0029,1nbqkbnB/rp1ppp1p/6p1/2p5/p1PP3P/7N/PP1KPPP1/RN1Q1B1R b - - 1 9,black,d7d5,-511.0,-0.855817403604612,0,,25,teacher_candidate,tactics,,,
1450,tactics_0210,tactics,train,generated_0029,1nbqkbnB/rp1ppp1p/6p1/2p5/p1PP3P/7N/PP1KPPP1/RN1Q1B1R b - - 1 9,black,b7b5,-528.0,-0.8667839288498187,0,,25,teacher_candidate,tactics,,,
1450,tactics_0210,tactics,train,generated_0029,1nbqkbnB/rp1ppp1p/6p1/2p5/p1PP3P/7N/PP1KPPP1/RN1Q1B1R b - - 1 9,black,a7a5,-625.0,-0.9158245441687624,0,,25,teacher_candidate,tactics,,,
1450,tactics_0210,tactics,train,generated_0029,1nbqkbnB/rp1ppp1p/6p1/2p5/p1PP3P/7N/PP1KPPP1/RN1Q1B1R b - - 1 9,black,g6g5,-932.0,-0.9812446222746464,0,,25,teacher_candidate,tactics,,,
4498,tactics_0211,tactics,train,generated_0089,rn1qkb1r/p2pp2p/bpp2p1n/P5P1/2P2p2/R2P4/1P1NP2P/2BQKBNR b Kkq - 0 10,black,f6g5,194.0,0.4502389955796461,1,,23,teacher_candidate,tactics,,,
4498,tactics_0211,tactics,train,generated_0089,rn1qkb1r/p2pp2p/bpp2p1n/P5P1/2P2p2/R2P4/1P1NP2P/2BQKBNR b Kkq - 0 10,black,h6f5,-7.0,-0.0174982137604806,0,,23,teacher_candidate,tactics,,,
4498,tactics_0211,tactics,train,generated_0089,rn1qkb1r/p2pp2p/bpp2p1n/P5P1/2P2p2/R2P4/1P1NP2P/2BQKBNR b Kkq - 0 10,black,h6g4,-8.0,-0.0199973337599309,0,,23,teacher_candidate,tactics,,,
4498,tactics_0211,tactics,train,generated_0089,rn1qkb1r/p2pp2p/bpp2p1n/P5P1/2P2p2/R2P4/1P1NP2P/2BQKBNR b Kkq - 0 10,black,d8c7,-349.0,-0.7026420908321852,0,,23,teacher_candidate,tactics,,,
4498,tactics_0211,tactics,train,generated_0089,rn1qkb1r/p2pp2p/bpp2p1n/P5P1/2P2p2/R2P4/1P1NP2P/2BQKBNR b Kkq - 0 10,black,f8g7,-661.0,-0.9291998847546564,0,,23,teacher_candidate,tactics,,,
3733,tactics_0212,tactics,train,generated_0074,rnbqkbr1/ppp1nppp/3pp3/8/1P6/5P1P/P1PPP1P1/RNBQKBNR b KQq - 1 7,black,e7f5,204.0,0.4699451989330376,1,,25,teacher_candidate,tactics,,,
3733,tactics_0212,tactics,train,generated_0074,rnbqkbr1/ppp1nppp/3pp3/8/1P6/5P1P/P1PPP1P1/RNBQKBNR b KQq - 1 7,black,a7a5,163.0,0.3863478986519003,0,,25,teacher_candidate,tactics,,,
3733,tactics_0212,tactics,train,generated_0074,rnbqkbr1/ppp1nppp/3pp3/8/1P6/5P1P/P1PPP1P1/RNBQKBNR b KQq - 1 7,black,g7g6,154.0,0.3670417874726313,0,,25,teacher_candidate,tactics,,,
3733,tactics_0212,tactics,train,generated_0074,rnbqkbr1/ppp1nppp/3pp3/8/1P6/5P1P/P1PPP1P1/RNBQKBNR b KQq - 1 7,black,b8c6,83.0,0.2045723537772613,0,,25,teacher_candidate,tactics,,,
3733,tactics_0212,tactics,train,generated_0074,rnbqkbr1/ppp1nppp/3pp3/8/1P6/5P1P/P1PPP1P1/RNBQKBNR b KQq - 1 7,black,e8d7,-1.0,-0.0024999947916796,0,,25,teacher_candidate,tactics,,,
1196,tactics_0213,tactics,train,generated_0023,1rbqkbnQ/p3p3/np1p4/2p2ppp/1PP5/P2P1P2/4P1PP/RNBK1BNR w - - 0 10,white,h8h5,883.0,0.9760999521718934,1,,33,teacher_candidate,tactics,,,
1196,tactics_0213,tactics,train,generated_0023,1rbqkbnQ/p3p3/np1p4/2p2ppp/1PP5/P2P1P2/4P1PP/RNBK1BNR w - - 0 10,white,b4b5,720.0,0.9468060128462684,0,,33,teacher_candidate,tactics,,,
1196,tactics_0213,tactics,train,generated_0023,1rbqkbnQ/p3p3/np1p4/2p2ppp/1PP5/P2P1P2/4P1PP/RNBK1BNR w - - 0 10,white,h8b2,680.0,0.935409070603099,0,,33,teacher_candidate,tactics,,,
1196,tactics_0213,tactics,train,generated_0023,1rbqkbnQ/p3p3/np1p4/2p2ppp/1PP5/P2P1P2/4P1PP/RNBK1BNR w - - 0 10,white,h8g8,506.0,0.8524367067950694,0,,33,teacher_candidate,tactics,,,
1196,tactics_0213,tactics,train,generated_0023,1rbqkbnQ/p3p3/np1p4/2p2ppp/1PP5/P2P1P2/4P1PP/RNBK1BNR w - - 0 10,white,h8f6,-879.0,-0.975623023939446,0,,33,teacher_candidate,tactics,,,
37,tactics_0214,tactics,train,generated_0000,r1b1kb1r/1pp2ppp/p1n4n/4p3/2P1pP1N/P1N5/1P1PK1PP/R1BQ1B1R b kq - 1 8,black,c8g4,49.0,0.1218909006494324,1,,35,teacher_candidate,tactics,,,
37,tactics_0214,tactics,train,generated_0000,r1b1kb1r/1pp2ppp/p1n4n/4p3/2P1pP1N/P1N5/1P1PK1PP/R1BQ1B1R b kq - 1 8,black,c6d4,-337.0,-0.6871309578805149,0,,35,teacher_candidate,tactics,,,
